"","X2.5.","X25.","X50.","X75.","X97.5.","spp","data","model","param"
"1",1.08703435930357,1.09313429673392,1.09622248053088,1.09934943268112,1.10532867301455,"LODI","raw","eraPdensityPtide","b0"
"2",-0.110855608605444,-0.102650492092918,-0.0983719108524142,-0.0941161636271857,-0.0861676434219239,"LODI","raw","eraPdensityPtide","b1"
"3",-0.0365940168880747,-0.0327446119003048,-0.0306653452691128,-0.028543397375866,-0.0244123968562173,"LODI","raw","eraPdensityPtide","b2"
"4",0.00451902667514365,0.00877217291441836,0.0109462413363322,0.0131722522178115,0.0171023355281529,"LODI","raw","eraPdensityPtide","b3"
"5",0.0969652436984567,0.0994564071546529,0.100888885333937,0.102417727378698,0.105240206374541,"LODI","raw","eraPdensityPtide","sigma"
"6",-0.22679234901371,-0.211384396479999,-0.203901486947453,-0.19540784110101,-0.178928386718512,"LODI","raw","eraPdensityPtide","prop_change"
