Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.
1930, 6, -0.133, , -0.132, -0.124, -0.140
1930, 7, -0.136, , -0.131, -0.123, -0.140
1930, 8, -0.124, , -0.131, -0.123, -0.139
1930, 9, -0.097, , -0.131, -0.123, -0.139
1930, 10, -0.093, , -0.131, -0.123, -0.139
1930, 11, -0.082, , -0.131, -0.123, -0.139
1930, 12, -0.120, , -0.131, -0.123, -0.139
1931, 1, -0.132, , -0.131, -0.122, -0.139
1931, 2, -0.101, , -0.130, -0.122, -0.138
1931, 3, -0.194, , -0.130, -0.122, -0.138
1931, 4, -0.129, , -0.130, -0.122, -0.138
1931, 5, -0.106, , -0.130, -0.122, -0.138
1931, 6, -0.133, , -0.130, -0.122, -0.138
1931, 7, -0.130, , -0.130, -0.122, -0.138
1931, 8, -0.148, , -0.129, -0.121, -0.137
1931, 9, -0.161, , -0.129, -0.121, -0.137
1931, 10, -0.169, , -0.129, -0.121, -0.137
1931, 11, -0.174, , -0.129, -0.121, -0.137
1931, 12, -0.150, , -0.129, -0.121, -0.137
1932, 1, -0.184, , -0.129, -0.121, -0.137
1932, 2, -0.128, , -0.128, -0.120, -0.136
1932, 3, -0.185, , -0.128, -0.120, -0.136
1932, 4, -0.108, , -0.128, -0.120, -0.136
1932, 5, -0.081, , -0.128, -0.120, -0.136
1932, 6, -0.118, , -0.128, -0.120, -0.136
1932, 7, -0.118, , -0.128, -0.120, -0.136
1932, 8, -0.093, , -0.127, -0.120, -0.135
1932, 9, -0.061, , -0.127, -0.119, -0.135
1932, 10, -0.129, , -0.127, -0.119, -0.135
1932, 11, -0.162, , -0.127, -0.119, -0.135
1932, 12, -0.178, , -0.127, -0.119, -0.135
1933, 1, -0.184, , -0.127, -0.119, -0.134
1933, 2, -0.268, , -0.126, -0.119, -0.134
1933, 3, -0.178, , -0.126, -0.119, -0.134
1933, 4, -0.142, , -0.126, -0.118, -0.134
1933, 5, -0.203, , -0.126, -0.118, -0.134
1933, 6, -0.154, , -0.126, -0.118, -0.134
1933, 7, -0.127, , -0.126, -0.118, -0.133
1933, 8, -0.145, , -0.126, -0.118, -0.133
1933, 9, -0.167, , -0.125, -0.118, -0.133
1933, 10, -0.190, , -0.125, -0.117, -0.133
1933, 11, -0.192, , -0.125, -0.117, -0.133
1933, 12, -0.154, , -0.125, -0.117, -0.133
1934, 1, -0.193, , -0.125, -0.117, -0.132
1934, 2, -0.137, , -0.125, -0.117, -0.132
1934, 3, -0.133, , -0.124, -0.117, -0.132
1934, 4, -0.132, , -0.124, -0.117, -0.132
1934, 5, -0.118, , -0.124, -0.116, -0.132
1934, 6, -0.127, , -0.124, -0.116, -0.132
1934, 7, -0.151, , -0.124, -0.116, -0.131
1934, 8, -0.148, , -0.124, -0.116, -0.131
1934, 9, -0.116, , -0.123, -0.116, -0.131
1934, 10, -0.160, , -0.123, -0.116, -0.131
1934, 11, -0.124, , -0.123, -0.115, -0.131
1934, 12, -0.154, , -0.123, -0.115, -0.131
1935, 1, -0.105, , -0.123, -0.115, -0.130
1935, 2, -0.152, , -0.123, -0.115, -0.130
1935, 3, -0.121, , -0.122, -0.115, -0.130
1935, 4, -0.062, , -0.122, -0.115, -0.130
1935, 5, -0.094, , -0.122, -0.115, -0.130
1935, 6, -0.105, , -0.122, -0.114, -0.130
1935, 7, -0.124, , -0.122, -0.114, -0.129
1935, 8, -0.093, , -0.122, -0.114, -0.129
1935, 9, -0.140, , -0.121, -0.114, -0.129
1935, 10, -0.120, , -0.121, -0.114, -0.129
1935, 11, -0.162, , -0.121, -0.114, -0.129
1935, 12, -0.114, , -0.121, -0.113, -0.129
1936, 1, -0.175, , -0.121, -0.113, -0.128
1936, 2, -0.052, , -0.121, -0.113, -0.128
1936, 3, -0.124, , -0.121, -0.113, -0.128
1936, 4, -0.151, , -0.120, -0.113, -0.128
1936, 5, -0.100, , -0.120, -0.113, -0.128
1936, 6, -0.124, , -0.120, -0.113, -0.127
1936, 7, -0.127, , -0.120, -0.112, -0.127
1936, 8, -0.103, , -0.120, -0.112, -0.127
1936, 9, -0.103, , -0.120, -0.112, -0.127
1936, 10, -0.096, , -0.119, -0.112, -0.127
1936, 11, -0.112, , -0.119, -0.112, -0.127
1936, 12, -0.123, , -0.119, -0.112, -0.126
1937, 1, -0.187, , -0.119, -0.111, -0.126
1937, 2, -0.101, , -0.119, -0.111, -0.126
1937, 3, -0.075, , -0.119, -0.111, -0.126
1937, 4, -0.160, , -0.118, -0.111, -0.126
1937, 5, -0.100, , -0.118, -0.111, -0.126
1937, 6, -0.114, , -0.118, -0.111, -0.125
1937, 7, -0.087, , -0.118, -0.111, -0.125
1937, 8, -0.118, , -0.118, -0.110, -0.125
1937, 9, -0.131, , -0.118, -0.110, -0.125
1937, 10, -0.123, , -0.117, -0.110, -0.125
1937, 11, -0.106, , -0.117, -0.110, -0.125
1937, 12, -0.041, , -0.117, -0.110, -0.124
1938, 1, -0.114, , -0.117, -0.110, -0.124
1938, 2, -0.006, , -0.117, -0.109, -0.124
1938, 3, -0.041, , -0.117, -0.109, -0.124
1938, 4, -0.102, , -0.116, -0.109, -0.124
1938, 5, -0.097, , -0.116, -0.109, -0.124
1938, 6, -0.066, , -0.116, -0.109, -0.123
1938, 7, -0.097, , -0.116, -0.109, -0.123
1938, 8, -0.130, , -0.116, -0.109, -0.123
1938, 9, -0.152, , -0.116, -0.108, -0.123
1938, 10, -0.138, , -0.115, -0.108, -0.123
1938, 11, -0.176, , -0.115, -0.108, -0.123
1938, 12, -0.144, , -0.115, -0.108, -0.122
1939, 1, -0.184, , -0.115, -0.108, -0.122
1939, 2, -0.290, , -0.115, -0.108, -0.122
1939, 3, -0.233, , -0.115, -0.107, -0.122
1939, 4, -0.172, , -0.115, -0.107, -0.122
1939, 5, -0.161, , -0.114, -0.107, -0.122
1939, 6, -0.166, , -0.114, -0.107, -0.121
1939, 7, -0.170, , -0.114, -0.107, -0.121
1939, 8, -0.118, , -0.114, -0.107, -0.121
1939, 9, -0.064, , -0.114, -0.107, -0.121
1939, 10, -0.102, , -0.114, -0.106, -0.121
1939, 11, -0.046, , -0.113, -0.106, -0.121
1939, 12, -0.117, , -0.113, -0.106, -0.120
1940, 1, -0.038, , -0.113, -0.106, -0.120
1940, 2, -0.040, , -0.113, -0.106, -0.120
1940, 3, -0.038, , -0.113, -0.106, -0.120
1940, 4, -0.087, , -0.113, -0.105, -0.120
1940, 5, -0.109, , -0.112, -0.105, -0.120
1940, 6, -0.096, , -0.112, -0.105, -0.119
1940, 7, -0.130, , -0.112, -0.105, -0.119
1940, 8, -0.109, , -0.112, -0.105, -0.119
1940, 9, -0.082, , -0.112, -0.105, -0.119
1940, 10, -0.102, , -0.112, -0.105, -0.119
1940, 11, -0.088, , -0.111, -0.104, -0.119
1940, 12, 0.075, , -0.111, -0.104, -0.118
1941, 1, 0.069, , -0.111, -0.104, -0.118
1941, 2, 0.137, , -0.111, -0.104, -0.118
1941, 3, 0.126, , -0.111, -0.104, -0.118
1941, 4, 0.008, , -0.111, -0.104, -0.118
1941, 5, -0.054, , -0.110, -0.103, -0.118
1941, 6, -0.121, , -0.110, -0.103, -0.117
1941, 7, -0.066, , -0.110, -0.103, -0.117
1941, 8, -0.106, , -0.110, -0.103, -0.117
1941, 9, -0.061, , -0.110, -0.103, -0.117
1941, 10, -0.053, , -0.110, -0.103, -0.117
1941, 11, -0.018, , -0.110, -0.102, -0.117
1941, 12, 0.035, , -0.109, -0.102, -0.116
1942, 1, -0.035, , -0.109, -0.102, -0.116
1942, 2, 0.003, , -0.109, -0.102, -0.116
1942, 3, -0.121, , -0.109, -0.102, -0.116
1942, 4, -0.007, , -0.109, -0.102, -0.116
1942, 5, -0.127, , -0.109, -0.102, -0.116
1942, 6, -0.142, , -0.108, -0.101, -0.115
1942, 7, -0.115, , -0.108, -0.101, -0.115
1942, 8, -0.130, , -0.108, -0.101, -0.115
1942, 9, -0.116, , -0.108, -0.101, -0.115
1942, 10, -0.126, , -0.108, -0.101, -0.115
1942, 11, -0.134, , -0.108, -0.101, -0.115
1942, 12, -0.178, , -0.107, -0.100, -0.114
1943, 1, -0.083, , -0.107, -0.100, -0.114
1943, 2, -0.110, , -0.107, -0.100, -0.114
1943, 3, -0.075, , -0.107, -0.100, -0.114
1943, 4, -0.099, , -0.107, -0.100, -0.114
1943, 5, -0.112, , -0.107, -0.100, -0.114
1943, 6, -0.090, , -0.106, -0.100, -0.113
1943, 7, -0.109, , -0.106, -0.099, -0.113
1943, 8, -0.130, , -0.106, -0.099, -0.113
1943, 9, -0.094, , -0.106, -0.099, -0.113
1943, 10, -0.093, , -0.106, -0.099, -0.113
1943, 11, -0.100, , -0.106, -0.099, -0.113
1943, 12, -0.093, , -0.105, -0.099, -0.112
1944, 1, -0.150, , -0.105, -0.098, -0.112
1944, 2, -0.119, , -0.105, -0.098, -0.112
1944, 3, -0.124, , -0.105, -0.098, -0.112
1944, 4, -0.145, , -0.105, -0.098, -0.112
1944, 5, -0.097, , -0.105, -0.098, -0.112
1944, 6, -0.108, , -0.104, -0.098, -0.111
1944, 7, -0.091, , -0.104, -0.098, -0.111
1944, 8, -0.142, , -0.104, -0.097, -0.111
1944, 9, -0.103, , -0.104, -0.097, -0.111
1944, 10, -0.126, , -0.104, -0.097, -0.111
1944, 11, -0.082, , -0.104, -0.097, -0.110
1944, 12, -0.105, , -0.104, -0.097, -0.110
1945, 1, -0.144, , -0.103, -0.097, -0.110
1945, 2, -0.159, , -0.103, -0.096, -0.110
1945, 3, -0.172, , -0.103, -0.096, -0.110
1945, 4, -0.184, , -0.103, -0.096, -0.110
1945, 5, -0.148, , -0.103, -0.096, -0.109
1945, 6, -0.096, , -0.103, -0.096, -0.109
1945, 7, -0.087, , -0.102, -0.096, -0.109
1945, 8, -0.115, , -0.102, -0.095, -0.109
1945, 9, -0.085, , -0.102, -0.095, -0.109
1945, 10, -0.074, , -0.102, -0.095, -0.109
1945, 11, -0.110, , -0.102, -0.095, -0.108
1945, 12, -0.044, , -0.102, -0.095, -0.108
1946, 1, -0.163, , -0.101, -0.095, -0.108
1946, 2, -0.152, , -0.101, -0.095, -0.108
1946, 3, -0.175, , -0.101, -0.094, -0.108
1946, 4, -0.129, , -0.101, -0.094, -0.108
1946, 5, -0.103, , -0.101, -0.094, -0.108
1946, 6, -0.151, , -0.101, -0.094, -0.107
1946, 7, -0.124, , -0.100, -0.094, -0.107
1946, 8, -0.139, , -0.100, -0.094, -0.107
1946, 9, -0.103, , -0.100, -0.093, -0.107
1946, 10, -0.117, , -0.100, -0.093, -0.107
1946, 11, -0.076, , -0.100, -0.093, -0.107
1946, 12, -0.093, , -0.100, -0.093, -0.106
1947, 1, -0.156, , -0.099, -0.093, -0.106
1947, 2, -0.113, , -0.099, -0.093, -0.106
1947, 3, -0.069, , -0.099, -0.092, -0.106
1947, 4, -0.145, , -0.099, -0.092, -0.106
1947, 5, -0.084, , -0.099, -0.092, -0.106
1947, 6, -0.093, , -0.099, -0.092, -0.105
1947, 7, -0.167, , -0.099, -0.092, -0.105
1947, 8, -0.139, , -0.098, -0.092, -0.105
1947, 9, -0.140, , -0.098, -0.092, -0.105
1947, 10, -0.117, , -0.098, -0.091, -0.105
1947, 11, -0.156, , -0.098, -0.091, -0.105
1947, 12, -0.150, , -0.098, -0.091, -0.104
1948, 1, -0.108, , -0.098, -0.091, -0.104
1948, 2, -0.177, , -0.097, -0.091, -0.104
1948, 3, -0.139, , -0.097, -0.091, -0.104
1948, 4, -0.047, , -0.097, -0.090, -0.104
1948, 5, -0.112, , -0.097, -0.090, -0.104
1948, 6, -0.069, , -0.097, -0.090, -0.103
1948, 7, -0.087, , -0.097, -0.090, -0.103
1948, 8, -0.109, , -0.096, -0.090, -0.103
1948, 9, -0.112, , -0.096, -0.090, -0.103
1948, 10, -0.135, , -0.096, -0.089, -0.103
1948, 11, -0.138, , -0.096, -0.089, -0.103
1948, 12, -0.123, , -0.096, -0.089, -0.102
1949, 1, -0.159, , -0.096, -0.089, -0.102
1949, 2, -0.107, , -0.095, -0.089, -0.102
1949, 3, -0.069, , -0.095, -0.089, -0.102
1949, 4, -0.114, , -0.095, -0.089, -0.102
1949, 5, -0.084, , -0.095, -0.088, -0.102
1949, 6, -0.047, , -0.095, -0.088, -0.101
1949, 7, -0.115, , -0.095, -0.088, -0.101
1949, 8, -0.121, , -0.094, -0.088, -0.101
1949, 9, -0.085, , -0.094, -0.088, -0.101
1949, 10, -0.144, , -0.094, -0.088, -0.101
1949, 11, -0.118, , -0.094, -0.087, -0.101
1949, 12, -0.181, , -0.094, -0.087, -0.100
1950, 1, -0.172, , -0.094, -0.087, -0.100
1950, 2, -0.174, , -0.094, -0.087, -0.100
1950, 3, -0.194, , -0.093, -0.087, -0.100
1950, 4, -0.126, , -0.093, -0.087, -0.100
1950, 5, -0.109, , -0.093, -0.086, -0.100
1950, 6, -0.087, , -0.093, -0.086, -0.099
1950, 7, -0.066, , -0.093, -0.086, -0.099
1950, 8, -0.124, , -0.093, -0.086, -0.099
1950, 9, -0.109, , -0.092, -0.086, -0.099
1950, 10, -0.086, , -0.092, -0.086, -0.099
1950, 11, -0.074, , -0.092, -0.086, -0.099
1950, 12, -0.013, , -0.092, -0.085, -0.098
1951, 1, -0.132, , -0.092, -0.085, -0.098
1951, 2, -0.088, , -0.092, -0.085, -0.098
1951, 3, -0.118, , -0.091, -0.085, -0.098
1951, 4, -0.078, , -0.091, -0.085, -0.098
1951, 5, -0.051, , -0.091, -0.085, -0.098
1951, 6, -0.035, , -0.091, -0.084, -0.097
1951, 7, -0.060, , -0.091, -0.084, -0.097
1951, 8, -0.048, , -0.091, -0.084, -0.097
1951, 9, -0.048, , -0.090, -0.084, -0.097
1951, 10, -0.050, , -0.090, -0.084, -0.097
1951, 11, 0.006, , -0.090, -0.084, -0.097
1951, 12, -0.022, , -0.090, -0.083, -0.096
1952, 1, 0.033, , -0.090, -0.083, -0.096
1952, 2, -0.073, , -0.090, -0.083, -0.096
1952, 3, -0.072, , -0.089, -0.083, -0.096
1952, 4, -0.038, , -0.089, -0.083, -0.096
1952, 5, -0.094, , -0.089, -0.083, -0.096
1952, 6, -0.072, , -0.089, -0.082, -0.095
1952, 7, -0.081, , -0.089, -0.082, -0.095
1952, 8, -0.087, , -0.089, -0.082, -0.095
1952, 9, -0.088, , -0.088, -0.082, -0.095
1952, 10, -0.096, , -0.088, -0.082, -0.095
1952, 11, -0.022, , -0.088, -0.082, -0.095
1952, 12, -0.004, , -0.088, -0.082, -0.094
1953, 1, -0.053, , -0.088, -0.081, -0.094
1953, 2, -0.183, , -0.088, -0.081, -0.094
1953, 3, -0.118, , -0.088, -0.081, -0.094
1953, 4, -0.126, , -0.087, -0.081, -0.094
1953, 5, -0.121, , -0.087, -0.081, -0.094
1953, 6, -0.130, , -0.087, -0.081, -0.093
1953, 7, -0.094, , -0.087, -0.080, -0.093
1953, 8, -0.127, , -0.087, -0.080, -0.093
1953, 9, -0.073, , -0.087, -0.080, -0.093
1953, 10, -0.111, , -0.086, -0.080, -0.093
1953, 11, -0.060, , -0.086, -0.080, -0.093
1953, 12, -0.166, , -0.086, -0.080, -0.093
1954, 1, -0.071, , -0.086, -0.079, -0.092
1954, 2, -0.095, , -0.086, -0.079, -0.092
1954, 3, -0.044, , -0.086, -0.079, -0.092
1954, 4, -0.068, , -0.085, -0.079, -0.092
1954, 5, -0.069, , -0.085, -0.079, -0.092
1954, 6, -0.108, , -0.085, -0.079, -0.092
1954, 7, -0.118, , -0.085, -0.078, -0.091
1954, 8, -0.109, , -0.085, -0.078, -0.091
1954, 9, -0.143, , -0.085, -0.078, -0.091
1954, 10, -0.141, , -0.084, -0.078, -0.091
1954, 11, -0.106, , -0.084, -0.078, -0.091
1954, 12, -0.102, , -0.084, -0.078, -0.091
1955, 1, -0.138, , -0.084, -0.078, -0.090
1955, 2, -0.177, , -0.084, -0.077, -0.090
1955, 3, -0.133, , -0.084, -0.077, -0.090
1955, 4, -0.129, , -0.083, -0.077, -0.090
1955, 5, -0.106, , -0.083, -0.077, -0.090
1955, 6, -0.099, , -0.083, -0.077, -0.090
1955, 7, -0.139, , -0.083, -0.077, -0.089
1955, 8, -0.099, , -0.083, -0.076, -0.089
1955, 9, -0.125, , -0.083, -0.076, -0.089
1955, 10, -0.166, , -0.083, -0.076, -0.089
1955, 11, -0.156, , -0.082, -0.076, -0.089
1955, 12, -0.062, , -0.082, -0.076, -0.089
1956, 1, -0.013, , -0.082, -0.076, -0.088
1956, 2, -0.107, , -0.082, -0.075, -0.088
1956, 3, -0.169, , -0.082, -0.075, -0.088
1956, 4, -0.074, , -0.082, -0.075, -0.088
1956, 5, -0.051, , -0.081, -0.075, -0.088
1956, 6, -0.084, , -0.081, -0.075, -0.088
1956, 7, -0.084, , -0.081, -0.075, -0.087
1956, 8, -0.109, , -0.081, -0.074, -0.087
1956, 9, -0.128, , -0.081, -0.074, -0.087
1956, 10, -0.126, , -0.081, -0.074, -0.087
1956, 11, -0.140, , -0.080, -0.074, -0.087
1956, 12, -0.175, , -0.080, -0.074, -0.087
1957, 1, -0.114, , -0.080, -0.074, -0.087
1957, 2, -0.076, , -0.080, -0.073, -0.086
1957, 3, -0.099, , -0.080, -0.073, -0.086
1957, 4, -0.059, , -0.080, -0.073, -0.086
1957, 5, -0.002, , -0.079, -0.073, -0.086
1957, 6, -0.050, , -0.079, -0.073, -0.086
1957, 7, -0.036, , -0.079, -0.073, -0.086
1957, 8, -0.066, , -0.079, -0.073, -0.085
1957, 9, -0.024, , -0.079, -0.072, -0.085
1957, 10, -0.007, , -0.079, -0.072, -0.085
1957, 11, -0.024, , -0.078, -0.072, -0.085
1957, 12, -0.016, , -0.078, -0.072, -0.085
1958, 1, -0.025, , -0.078, -0.072, -0.085
1958, 2, 0.113, , -0.078, -0.072, -0.084
1958, 3, 0.050, , -0.078, -0.071, -0.084
1958, 4, 0.026, , -0.078, -0.071, -0.084
1958, 5, -0.023, , -0.077, -0.071, -0.084
1958, 6, -0.029, , -0.077, -0.071, -0.084
1958, 7, -0.054, , -0.077, -0.071, -0.084
1958, 8, -0.014, , -0.077, -0.071, -0.083
1958, 9, -0.018, , -0.077, -0.070, -0.083
1958, 10, 0.008, , -0.077, -0.070, -0.083
1958, 11, -0.058, , -0.077, -0.070, -0.083
1958, 12, -0.007, , -0.076, -0.070, -0.083
1959, 1, -0.016, , -0.076, -0.070, -0.083
1959, 2, 0.012, , -0.076, -0.070, -0.082
1959, 3, -0.121, , -0.076, -0.069, -0.082
1959, 4, -0.035, , -0.076, -0.069, -0.082
1959, 5, -0.100, , -0.076, -0.069, -0.082
1959, 6, -0.108, , -0.075, -0.069, -0.082
1959, 7, -0.045, , -0.075, -0.069, -0.082
1959, 8, -0.042, , -0.075, -0.069, -0.082
1959, 9, -0.048, , -0.075, -0.068, -0.081
1959, 10, -0.019, , -0.075, -0.068, -0.081
1959, 11, -0.064, , -0.075, -0.068, -0.081
1959, 12, -0.059, , -0.074, -0.068, -0.081
1960, 1, -0.068, , -0.074, -0.068, -0.081
1960, 2, -0.113, , -0.074, -0.068, -0.081
1960, 3, -0.114, , -0.074, -0.067, -0.080
1960, 4, -0.148, , -0.074, -0.067, -0.080
1960, 5, -0.161, , -0.074, -0.067, -0.080
1960, 6, -0.069, , -0.073, -0.067, -0.080
1960, 7, -0.100, , -0.073, -0.067, -0.080
1960, 8, -0.115, , -0.073, -0.067, -0.080
1960, 9, -0.091, , -0.073, -0.066, -0.079
1960, 10, -0.117, , -0.073, -0.066, -0.079
1960, 11, -0.082, , -0.073, -0.066, -0.079
1960, 12, -0.093, , -0.072, -0.066, -0.079
1961, 1, -0.083, , -0.072, -0.066, -0.079
1961, 2, -0.131, , -0.072, -0.066, -0.079
1961, 3, -0.108, , -0.072, -0.066, -0.078
1961, 4, -0.090, , -0.072, -0.065, -0.078
1961, 5, -0.148, , -0.072, -0.065, -0.078
1961, 6, -0.063, , -0.072, -0.065, -0.078
1961, 7, -0.069, , -0.071, -0.065, -0.078
1961, 8, -0.078, , -0.071, -0.065, -0.078
1961, 9, -0.073, , -0.071, -0.065, -0.078
1961, 10, -0.117, , -0.071, -0.064, -0.077
1961, 11, -0.076, , -0.071, -0.064, -0.077
1961, 12, -0.090, , -0.071, -0.064, -0.077
1962, 1, -0.114, , -0.070, -0.064, -0.077
1962, 2, -0.009, , -0.070, -0.064, -0.077
1962, 3, -0.096, , -0.070, -0.064, -0.077
1962, 4, -0.163, , -0.070, -0.063, -0.076
1962, 5, -0.100, , -0.070, -0.063, -0.076
1962, 6, -0.072, , -0.070, -0.063, -0.076
1962, 7, -0.066, , -0.069, -0.063, -0.076
1962, 8, -0.063, , -0.069, -0.063, -0.076
1962, 9, -0.052, , -0.069, -0.063, -0.076
1962, 10, 0.008, , -0.069, -0.062, -0.075
1962, 11, -0.074, , -0.069, -0.062, -0.075
1962, 12, -0.050, , -0.069, -0.062, -0.075
1963, 1, -0.077, , -0.068, -0.062, -0.075
1963, 2, 0.000, , -0.068, -0.062, -0.075
1963, 3, -0.114, , -0.068, -0.062, -0.075
1963, 4, -0.010, , -0.068, -0.061, -0.075
1963, 5, -0.045, , -0.068, -0.061, -0.074
1963, 6, -0.035, , -0.068, -0.061, -0.074
1963, 7, -0.057, , -0.067, -0.061, -0.074
1963, 8, -0.078, , -0.067, -0.061, -0.074
1963, 9, -0.045, , -0.067, -0.061, -0.074
1963, 10, -0.056, , -0.067, -0.060, -0.074
1963, 11, -0.010, , -0.067, -0.060, -0.073
1963, 12, -0.029, , -0.067, -0.060, -0.073
1964, 1, -0.080, , -0.067, -0.060, -0.073
1964, 2, -0.159, , -0.066, -0.060, -0.073
1964, 3, -0.160, , -0.066, -0.060, -0.073
1964, 4, -0.145, , -0.066, -0.059, -0.073
1964, 5, -0.112, , -0.066, -0.059, -0.072
1964, 6, -0.105, , -0.066, -0.059, -0.072
1964, 7, -0.145, , -0.066, -0.059, -0.072
1964, 8, -0.060, , -0.065, -0.059, -0.072
1964, 9, -0.055, , -0.065, -0.059, -0.072
1964, 10, -0.071, , -0.065, -0.058, -0.072
1964, 11, -0.054, , -0.065, -0.058, -0.072
1964, 12, -0.038, , -0.065, -0.058, -0.071
1965, 1, -0.022, , -0.065, -0.058, -0.071
1965, 2, -0.076, , -0.064, -0.058, -0.071
1965, 3, -0.032, , -0.064, -0.058, -0.071
1965, 4, 0.011, , -0.064, -0.057, -0.071
1965, 5, -0.124, , -0.064, -0.057, -0.071
1965, 6, -0.066, , -0.064, -0.057, -0.070
1965, 7, -0.091, , -0.064, -0.057, -0.070
1965, 8, -0.051, , -0.063, -0.057, -0.070
1965, 9, -0.030, , -0.063, -0.057, -0.070
1965, 10, -0.044, , -0.063, -0.056, -0.070
1965, 11, 0.070, , -0.063, -0.056, -0.070
1965, 12, 0.066, , -0.063, -0.056, -0.069
1966, 1, -0.022, , -0.063, -0.056, -0.069
1966, 2, -0.079, , -0.062, -0.056, -0.069
1966, 3, -0.111, , -0.062, -0.056, -0.069
1966, 4, -0.014, , -0.062, -0.055, -0.069
1966, 5, -0.036, , -0.062, -0.055, -0.069
1966, 6, -0.060, , -0.062, -0.055, -0.069
1966, 7, -0.072, , -0.062, -0.055, -0.068
1966, 8, -0.042, , -0.061, -0.055, -0.068
1966, 9, -0.082, , -0.061, -0.055, -0.068
1966, 10, -0.062, , -0.061, -0.054, -0.068
1966, 11, 0.004, , -0.061, -0.054, -0.068
1966, 12, -0.044, , -0.061, -0.054, -0.068
1967, 1, -0.041, , -0.061, -0.054, -0.067
1967, 2, -0.082, , -0.061, -0.054, -0.067
1967, 3, -0.020, , -0.060, -0.054, -0.067
1967, 4, -0.007, , -0.060, -0.053, -0.067
1967, 5, -0.045, , -0.060, -0.053, -0.067
1967, 6, -0.017, , -0.060, -0.053, -0.067
1967, 7, -0.048, , -0.060, -0.053, -0.066
1967, 8, -0.045, , -0.060, -0.053, -0.066
1967, 9, -0.042, , -0.059, -0.053, -0.066
1967, 10, -0.083, , -0.059, -0.052, -0.066
1967, 11, 0.012, , -0.059, -0.052, -0.066
1967, 12, -0.086, , -0.059, -0.052, -0.066
1968, 1, -0.059, , -0.059, -0.052, -0.066
1968, 2, -0.006, , -0.059, -0.052, -0.065
1968, 3, -0.038, , -0.058, -0.052, -0.065
1968, 4, -0.093, , -0.058, -0.051, -0.065
1968, 5, -0.084, , -0.058, -0.051, -0.065
1968, 6, -0.050, , -0.058, -0.051, -0.065
1968, 7, -0.066, , -0.058, -0.051, -0.065
1968, 8, -0.057, , -0.058, -0.051, -0.064
1968, 9, -0.048, , -0.057, -0.051, -0.064
1968, 10, -0.068, , -0.057, -0.050, -0.064
1968, 11, -0.060, , -0.057, -0.050, -0.064
1968, 12, -0.047, , -0.057, -0.050, -0.064
1969, 1, 0.094, , -0.057, -0.050, -0.064
1969, 2, 0.134, , -0.057, -0.050, -0.063
1969, 3, -0.023, , -0.056, -0.050, -0.063
1969, 4, -0.029, , -0.056, -0.049, -0.063
1969, 5, -0.054, , -0.056, -0.049, -0.063
1969, 6, -0.054, , -0.056, -0.049, -0.063
1969, 7, -0.054, , -0.056, -0.049, -0.063
1969, 8, -0.048, , -0.056, -0.049, -0.063
1969, 9, -0.033, , -0.056, -0.049, -0.062
1969, 10, -0.025, , -0.055, -0.048, -0.062
1969, 11, 0.016, , -0.055, -0.048, -0.062
1969, 12, 0.014, , -0.055, -0.048, -0.062
1970, 1, 0.036, , -0.055, -0.048, -0.062
1970, 2, -0.006, , -0.055, -0.048, -0.062
1970, 3, -0.011, , -0.055, -0.048, -0.061
1970, 4, -0.138, , -0.054, -0.047, -0.061
1970, 5, -0.087, , -0.054, -0.047, -0.061
1970, 6, -0.087, , -0.054, -0.047, -0.061
1970, 7, -0.078, , -0.054, -0.047, -0.061
1970, 8, -0.087, , -0.054, -0.047, -0.061
1970, 9, -0.079, , -0.054, -0.047, -0.061
1970, 10, -0.053, , -0.053, -0.046, -0.060
1970, 11, 0.000, , -0.053, -0.046, -0.060
1970, 12, 0.014, , -0.053, -0.046, -0.060
1971, 1, -0.095, , -0.053, -0.046, -0.060
1971, 2, -0.183, , -0.053, -0.046, -0.060
1971, 3, -0.188, , -0.053, -0.046, -0.060
1971, 4, -0.117, , -0.052, -0.045, -0.059
1971, 5, -0.087, , -0.052, -0.045, -0.059
1971, 6, -0.096, , -0.052, -0.045, -0.059
1971, 7, -0.091, , -0.052, -0.045, -0.059
1971, 8, -0.054, , -0.052, -0.045, -0.059
1971, 9, -0.039, , -0.052, -0.045, -0.059
1971, 10, -0.074, , -0.051, -0.044, -0.059
1971, 11, -0.074, , -0.051, -0.044, -0.058
1971, 12, -0.086, , -0.051, -0.044, -0.058
1972, 1, -0.102, , -0.051, -0.044, -0.058
1972, 2, -0.079, , -0.051, -0.044, -0.058
1972, 3, -0.090, , -0.051, -0.044, -0.058
1972, 4, -0.071, , -0.050, -0.043, -0.058
1972, 5, -0.051, , -0.050, -0.043, -0.057
1972, 6, -0.017, , -0.050, -0.043, -0.057
1972, 7, -0.045, , -0.050, -0.043, -0.057
1972, 8, -0.005, , -0.050, -0.043, -0.057
1972, 9, -0.021, , -0.050, -0.043, -0.057
1972, 10, 0.066, , -0.050, -0.042, -0.057
1972, 11, 0.080, , -0.049, -0.042, -0.056
1972, 12, 0.072, , -0.049, -0.042, -0.056
1973, 1, 0.051, , -0.049, -0.042, -0.056
1973, 2, 0.110, , -0.049, -0.042, -0.056
1973, 3, -0.054, , -0.049, -0.042, -0.056
1973, 4, -0.135, , -0.049, -0.041, -0.056
1973, 5, -0.081, , -0.048, -0.041, -0.056
