"","X2.5.","X25.","X50.","X75.","X97.5.","coda_quantile","param","quant","sp"
"1",1.13742034626213,1.14916920566895,1.15628573805741,1.16423571689402,1.18149916946842,"quantile_0","beta0","0","CHFU"
"2",-0.0524127395864504,-0.0346839524745844,-0.0267252006862767,-0.0196395075977916,-0.00774307284418434,"quantile_0","beta1","0","CHFU"
"3",-0.0961405576991217,-0.0823230526497956,-0.0738276595477721,-0.0635656030174734,-0.0397408434978433,"quantile_0","beta2","0","CHFU"
"4",-0.000536645993138461,0.0233973631262281,0.033761669012684,0.0422089756113393,0.0558923837149462,"quantile_0","beta3","0","CHFU"
"5",0.116447390403038,0.117705974893623,0.118421150518456,0.119126446196981,0.120526894243537,"quantile_0","sigma","0","CHFU"
"6",-0.112643435581215,-0.0801863122987741,-0.0634896276317917,-0.0471381486697197,-0.0144606672031449,"quantile_0","prop_change","0","CHFU"
"7",1.17194248798926,1.18022959489972,1.1872277169987,1.19409066970538,1.2069559864441,"quantile_0.05","beta0","0.05","CHFU"
"8",-0.0563180375664039,-0.0433508753577724,-0.036327873634395,-0.0294772592680709,-0.0207694585146732,"quantile_0.05","beta1","0.05","CHFU"
"9",-0.0796670017448607,-0.0692067443650426,-0.0593518853698265,-0.0501666936691063,-0.032938821896738,"quantile_0.05","beta2","0.05","CHFU"
"10",0.0016059410179845,0.0189483259990055,0.0281931681736789,0.0381020198162135,0.0485552615951102,"quantile_0.05","beta3","0.05","CHFU"
"11",0.0891755890941061,0.0902506659692942,0.0908018160784415,0.0913742268790396,0.0925099038870583,"quantile_0.05","sigma","0.05","CHFU"
"12",-0.127174709516395,-0.0935979681858474,-0.0802848162150501,-0.0684791772638954,-0.045515575398944,"quantile_0.05","prop_change","0.05","CHFU"
"13",1.22318845267415,1.23171246097742,1.23628052163188,1.24149541985433,1.25403712836019,"quantile_0.1","beta0","0.1","CHFU"
"14",-0.0860066108964172,-0.0731345537928784,-0.0679466440832106,-0.0633500599562881,-0.054819388794273,"quantile_0.1","beta1","0.1","CHFU"
"15",-0.0477841268681563,-0.0367887882237627,-0.0302681274409875,-0.0231598162528,-0.00626145522700924,"quantile_0.1","beta2","0.1","CHFU"
"16",-0.0229597027306346,-0.0060361792214309,0.00108088732476702,0.00768500943013294,0.0188423725255126,"quantile_0.1","beta3","0.1","CHFU"
"17",0.0709322034456101,0.0717878272047008,0.0722536251174181,0.0727202558848014,0.0736535986631235,"quantile_0.1","sigma","0.1","CHFU"
"18",-0.169862614353334,-0.154883380407892,-0.146602685607084,-0.137936405639098,-0.119786145453548,"quantile_0.1","prop_change","0.1","CHFU"
"19",1.2854112921076,1.28927429816074,1.2914923053869,1.29366772826016,1.29775735061876,"quantile_0.2","beta0","0.2","CHFU"
"20",-0.0644131914503002,-0.0600873521097895,-0.05777642927041,-0.0553865034883754,-0.0511905312615486,"quantile_0.2","beta1","0.2","CHFU"
"21",-0.0256281267753825,-0.0171395075969949,-0.0120786944374105,-0.00668943649153992,0.00247027990581521,"quantile_0.2","beta2","0.2","CHFU"
"22",-0.0114466667154018,-0.00218739846377444,0.00328846590773643,0.00832948969926141,0.016995630447653,"quantile_0.2","beta3","0.2","CHFU"
"23",0.052220616953021,0.0531504859353993,0.053620409822668,0.0541108923821412,0.0550481934113225,"quantile_0.2","sigma","0.2","CHFU"
"24",-0.136230068547138,-0.12837572027355,-0.124317633138027,-0.120181066906493,-0.112173823304377,"quantile_0.2","prop_change","0.2","CHFU"
"25",1.32559904513186,1.32843739841427,1.32994489300632,1.33142658093055,1.33413293561281,"quantile_0.3","beta0","0.3","CHFU"
"26",-0.0522944240521366,-0.0490898843659285,-0.0473188618568815,-0.0455689976657274,-0.0422939300276418,"quantile_0.3","beta1","0.3","CHFU"
"27",-0.0180211593555411,-0.0110721060887724,-0.00762644038732494,-0.00419768285731355,0.00286663286479039,"quantile_0.3","beta2","0.3","CHFU"
"28",-0.00438998198350171,0.00284900912997864,0.0064314264503617,0.00998288103620998,0.0170506791338218,"quantile_0.3","beta3","0.3","CHFU"
"29",0.0379262687602175,0.0389139186865341,0.0394392818843574,0.0399804400407112,0.0410717382240789,"quantile_0.3","sigma","0.3","CHFU"
"30",-0.113089287866146,-0.106633114792249,-0.103152101860516,-0.0996397044855523,-0.0927268280437932,"quantile_0.3","prop_change","0.3","CHFU"
"31",1.36201487466718,1.36475775758282,1.36619779806162,1.36766136750664,1.37035252676827,"quantile_0.4","beta0","0.4","CHFU"
"32",-0.0443390677077835,-0.040031883842238,-0.0377817768134349,-0.0354894151154919,-0.0311464714951466,"quantile_0.4","beta1","0.4","CHFU"
"33",-0.00635206127568984,-0.00165627541661349,0.000959669820014006,0.00364785879071027,0.00859673262817408,"quantile_0.4","beta2","0.4","CHFU"
"34",-0.0114783408601139,-0.00583461890762654,-0.00292707799273482,2.06382193035439e-05,0.00536489145458799,"quantile_0.4","beta3","0.4","CHFU"
"35",0.0314790957529999,0.0329231009611481,0.0337081480558571,0.0345259031938356,0.0361970984540159,"quantile_0.4","sigma","0.4","CHFU"
"36",-0.0973017492557361,-0.088218748664262,-0.083199059006581,-0.0783613277286419,-0.0690244157253177,"quantile_0.4","prop_change","0.4","CHFU"
"37",1.39142513652391,1.39511627805035,1.39699009041471,1.39884139977952,1.40250131939959,"quantile_0.5","beta0","0.5","CHFU"
"38",-0.0485206136939147,-0.0352585275389554,-0.0282685059490425,-0.0214643790059067,-0.008803648860345,"quantile_0.5","beta1","0.5","CHFU"
