"","X2.5.","X25.","X50.","X75.","X97.5.","sp","param","site"
"1",2.8665616003353,2.89059829774785,2.90290327780025,2.91613141042707,2.93973020740634,"CHFU","alpha","Wara.B"
"2",-0.118550852947153,-0.0903468786999599,-0.075643932484386,-0.0610282419809441,-0.0332419854752943,"CHFU","beta","Wara.B"
"3",0.17166747618986,0.179411044013616,0.18384564243383,0.188499565694954,0.197786714092916,"CHFU","sigma","Wara.B"
"4",2.75051843685942,2.76379715632785,2.77089985222019,2.77817213575519,2.79239081915087,"CHFU","alpha","Wara.D"
"5",-0.215017868828343,-0.19986187219073,-0.192150845165763,-0.18455654829048,-0.170416942476264,"CHFU","beta","Wara.D"
"6",0.281137622800353,0.284428727446153,0.286146507859577,0.287926616388811,0.291260975350781,"CHFU","sigma","Wara.D"
