"","X2.5.","X25.","X50.","X75.","X97.5.","coda_quantile","param","quant","sp"
"1",2.76809971588036,2.78020982192684,2.78666696357533,2.79306354161867,2.80567890459882,"quantile_0","alpha","0","CHFU"
"2",-0.213042910540367,-0.199404674162557,-0.192913220112659,-0.185645297738224,-0.172770714373056,"quantile_0","beta","0","CHFU"
"3",0.275278807841747,0.27821537387199,0.279706404837286,0.281441826372984,0.284719920152998,"quantile_0","sigma","0","CHFU"
"4",2.79047958948534,2.8012201607007,2.80645580882889,2.81205590183918,2.82308731525722,"quantile_0.05","alpha","0.05","CHFU"
"5",-0.18445823566833,-0.172329904846106,-0.166752701301273,-0.160949148187974,-0.149063266283795,"quantile_0.05","beta","0.05","CHFU"
"6",0.223092696409178,0.225624581373033,0.226952356276943,0.228433573861392,0.231374104817772,"quantile_0.05","sigma","0.05","CHFU"
"7",2.84150620428491,2.84927045120337,2.85401790942556,2.85823105030871,2.86606867742658,"quantile_0.1","alpha","0.1","CHFU"
"8",-0.197131116700171,-0.188393425816498,-0.184015363652071,-0.179114856803207,-0.170580695613859,"quantile_0.1","beta","0.1","CHFU"
"9",0.188820311609538,0.191100520872348,0.192330029781348,0.193468731227264,0.195808309721341,"quantile_0.1","sigma","0.1","CHFU"
"10",2.92914267964374,2.93668408475946,2.9401609402646,2.94374258343324,2.94993929581717,"quantile_0.25","alpha","0.25","CHFU"
"11",-0.142869302914111,-0.13571554823415,-0.132051099875209,-0.127757870521933,-0.119170232248879,"quantile_0.25","beta","0.25","CHFU"
"12",0.135767883441974,0.137889592189454,0.139042770974809,0.140172717140293,0.142424744834016,"quantile_0.25","sigma","0.25","CHFU"
"13",3.03844913412277,3.04398534294761,3.04684151622765,3.04984358301805,3.05558680964115,"quantile_0.5","alpha","0.5","CHFU"
"14",-0.0873210184385893,-0.0803669597225947,-0.0765201612922339,-0.0724848715181197,-0.065832607837984,"quantile_0.5","beta","0.5","CHFU"
"15",0.0902214783890768,0.092643638400312,0.0939518532092336,0.0952190530159263,0.0979857019580946,"quantile_0.5","sigma","0.5","CHFU"
"16",3.09667854008286,3.10286287800427,3.10639079136376,3.10957817808247,3.11536925319613,"quantile_0.75","alpha","0.75","CHFU"
"17",-0.0754343850042718,-0.0647557401684248,-0.0595959476754822,-0.0542507832141075,-0.0448597893748253,"quantile_0.75","beta","0.75","CHFU"
"18",0.0813063758438288,0.0842402244900151,0.0859966276703317,0.0877915632417939,0.0917712252311607,"quantile_0.75","sigma","0.75","CHFU"
"19",2.51681447217335,2.52968676735052,2.53744784681169,2.54450060234825,2.55851634832235,"quantile_0","alpha","0","LODI"
"20",-0.264020020159675,-0.246194309074174,-0.236848289602672,-0.227406780937613,-0.208669601375004,"quantile_0","beta","0","LODI"
"21",0.225987362096851,0.231493034744981,0.235083611956547,0.238559731803062,0.245032662018346,"quantile_0","sigma","0","LODI"
"22",2.54695767336144,2.5584916159757,2.56472499758277,2.57060758425064,2.5821866226998,"quantile_0.05","alpha","0.05","LODI"
"23",-0.201887930399417,-0.184424090877684,-0.175492136344034,-0.167038705175402,-0.149649635384157,"quantile_0.05","beta","0.05","LODI"
"24",0.187693805044392,0.192851286073052,0.196162408456515,0.199160257072169,0.205470087741076,"quantile_0.05","sigma","0.05","LODI"
"25",2.57046204110641,2.58195844816336,2.58767084412417,2.5936986290251,2.60605094189755,"quantile_0.1","alpha","0.1","LODI"
"26",-0.197642550112288,-0.180265842734348,-0.171606737107718,-0.162995494567542,-0.146553207529587,"quantile_0.1","beta","0.1","LODI"
"27",0.174699631215449,0.179701362282421,0.182837970472843,0.185810337656911,0.192047474741295,"quantile_0.1","sigma","0.1","LODI"
"28",2.62989539371989,2.64046458859794,2.6461022392736,2.6516995539404,2.66227834832887,"quantile_0.25","alpha","0.25","LODI"
"29",-0.142509066603169,-0.125184935574743,-0.116159289613051,-0.107495174569487,-0.0911228941151957,"quantile_0.25","beta","0.25","LODI"
"30",0.144918044483916,0.149909329372472,0.152795661117609,0.155560403959257,0.161626729547822,"quantile_0.25","sigma","0.25","LODI"
"31",2.71585164721994,2.72642731292865,2.73255992799418,2.73852888144501,2.74891461873107,"quantile_0.5","alpha","0.5","LODI"
"32",-0.118488381099844,-0.095049866675106,-0.0830584680034122,-0.0706361116890752,-0.0484357588223129,"quantile_0.5","beta","0.5","LODI"
"33",0.124610758245475,0.131157307224257,0.134632666209372,0.138215053971155,0.145631971960209,"quantile_0.5","sigma","0.5","LODI"
"34",2.82288321815392,2.83624824291618,2.84345952752519,2.85041684740007,2.86297657153801,"quantile_0.75","alpha","0.75","LODI"
"35",-0.153610953529652,-0.117359377238906,-0.0977917435526912,-0.0800399161011024,-0.0439443326812902,"quantile_0.75","beta","0.75","LODI"
"36",0.104802311673666,0.112764598053857,0.117144097014501,0.12161872238349,0.132256941758121,"quantile_0.75","sigma","0.75","LODI"
"37",2.34113005216165,2.35949968846802,2.3693077957596,2.37893085947453,2.39654160629348,"quantile_0","alpha","0","LIKE"
"38",-0.330393128017247,-0.305373240248236,-0.291521139702443,-0.277087713640438,-0.249666516060559,"quantile_0","beta","0","LIKE"
"39",0.36435462430813,0.373988082284533,0.378619068355753,0.383527734578081,0.393281171576509,"quantile_0","sigma","0","LIKE"
"40",2.37242685587788,2.38782055904318,2.39601870264349,2.40373115101024,2.41962421360704,"quantile_0.05","alpha","0.05","LIKE"
"41",-0.172838235042656,-0.148655261410909,-0.136652677784982,-0.125028521623665,-0.0992591418290412,"quantile_0.05","beta","0.05","LIKE"
