Date,Roy2003,Fisher2009,Elahi2015
4/16/29,13.68771744,3.403920412,
5/16/29,14.24189568,6.177743912,
6/16/29,16.12138367,11.99592972,
7/16/29,17.97982407,14.53490734,
8/16/29,19.16155624,15.02937508,
9/16/29,18.76926994,13.47680378,
10/16/29,18.81165123,10.51288605,
11/16/29,16.87797928,7.725865841,
12/16/29,15.89333534,5.182568073,
1/16/30,14.51497269,3.873229504,
2/15/30,14.83538246,2.807557583,
3/16/30,14.22789574,3.139224768,
4/16/30,15.4688282,3.79175663,
5/16/30,15.14762783,7.228413582,
6/16/30,16.89427948,11.08735561,
7/16/30,17.27632523,16.14553833,
8/16/30,18.76132202,16.61570549,
9/16/30,18.97784615,14.81416512,
10/16/30,18.23847389,11.11161995,
11/16/30,17.25952911,7.785541534,
12/16/30,16.02497482,5.29007864,
1/16/31,15.4631691,3.777987242,
2/15/31,15.46724319,2.409239531,
3/16/31,14.95989609,2.59522748,
4/16/31,16.43514633,4.459403038,
5/16/31,17.43413925,7.537919044,
6/16/31,17.28744316,11.7379055,
7/16/31,19.06622696,15.79330635,
8/16/31,20.01102829,17.11938858,
9/16/31,18.89434242,14.69524956,
10/16/31,18.33493423,11.69985008,
11/16/31,16.54460526,8.76264286,
12/16/31,14.5521946,6.254669189,
1/16/32,13.51042747,4.872673035,
2/15/32,13.49271965,3.427787781,
3/16/32,14.22562981,2.408583164,
4/16/32,15.68450928,3.515912771,
5/16/32,15.71445465,6.231936932,
6/16/32,16.78851891,10.50040722,
7/16/32,17.45663071,14.86029243,
8/16/32,17.79918671,16.04334259,
9/16/32,18.1566906,12.64987183,
10/16/32,17.46219254,10.36146927,
11/16/32,16.76713371,8.766710281,
12/16/32,14.81901169,5.821333885,
1/16/33,13.7090807,4.763237476,
2/15/33,13.1527195,3.525331974,
3/16/33,13.65839195,2.847708225,
4/16/33,13.89439392,4.012287617,
5/16/33,13.40151787,6.992812157,
6/16/33,14.64592743,11.89085484,
7/16/33,15.53605843,14.09947777,
8/16/33,17.65650177,15.63225555,
9/16/33,17.01438522,13.38428593,
10/16/33,16.44701004,11.56357574,
11/16/33,15.24560165,7.626338005,
12/16/33,14.05036354,5.507709026,
1/16/34,13.86214161,4.321362495,
2/15/34,14.44232559,2.4312675,
3/16/34,15.16433144,2.293083191,
4/16/34,15.43657875,3.082912922,
5/16/34,16.15791702,5.900061607,
6/16/34,16.46340752,11.06564236,
7/16/34,17.87916565,16.26491928,
8/16/34,19.24220276,14.89083385,
9/16/34,18.90182114,13.81701756,
10/16/34,18.39813614,11.22734547,
11/16/34,17.21206665,8.273713112,
12/16/34,15.79079056,5.400225639,
1/16/35,14.36718464,3.720862627,
2/15/35,15.07113075,2.352956772,
3/16/35,14.22286606,2.036337614,
4/16/35,14.83243561,3.218412638,
5/16/35,14.99415302,5.734937191,
6/16/35,16.26503563,9.753775597,
7/16/35,16.82631683,15.74939346,
8/16/35,18.48406219,16.46407318,
9/16/35,18.0672493,13.27081776,
10/16/35,17.49287796,10.59209442,
11/16/35,14.90251541,8.917463303,
12/16/35,15.36452293,5.245333672,
1/16/36,14.45206928,3.804612637,
2/15/36,14.5338726,2.036081791,
3/16/36,14.94026566,1.598083258,
4/16/36,14.16158295,3.699486256,
5/16/36,15.44778061,7.365365505,
6/16/36,17.1925087,11.5725956,
7/16/36,18.79512024,13.71295834,
8/16/36,19.81989288,15.6253767,
9/16/36,18.9385891,12.62150097,
10/16/36,18.93444633,10.84156609,
11/16/36,17.63743401,7.693338394,
12/16/36,15.8724966,5.47158432,
1/16/37,14.03518009,5.460112572,
2/15/37,13.51566505,3.718332052,
3/16/37,14.25301361,2.67747283,
4/16/37,14.43863678,3.489162445,
5/16/37,14.69352722,6.25168705,
6/16/37,16.05963135,10.61146927,
7/16/37,17.33535004,14.49855232,
8/16/37,18.9323616,17.51590919,
9/16/37,19.4735527,13.53015041,
10/16/37,18.47574425,11.07291794,
11/16/37,17.11520958,8.288476944,
12/16/37,16.75361252,5.804120064,
1/16/38,16.21578217,4.236112595,
2/15/38,15.17860031,3.751707077,
3/16/38,15.02679825,3.1424582,
4/16/38,14.95192719,4.293787956,
5/16/38,15.05545712,7.05825758,
6/16/38,15.70576096,11.37076569,
7/16/38,17.23907089,14.83813667,
8/16/38,18.98708344,14.83990288,
9/16/38,19.704422,12.95764256,
10/16/38,18.07658577,11.49541378,
11/16/38,16.16664124,8.798462868,
12/16/38,15.55014706,5.78408432,
1/16/39,14.36730576,4.399112701,
2/15/39,13.35371971,2.851207018,
3/16/39,13.52079391,2.884083271,
4/16/39,14.15238285,3.778037548,
5/16/39,14.63455391,6.56693697,
6/16/39,17.35731316,10.82077503,
7/16/39,17.26312256,13.35352898,
8/16/39,18.92653656,15.12015343,
9/16/39,19.4270401,14.6132679,
10/16/39,19.08916473,11.4420948,
11/16/39,18.27908897,7.906963348,
12/16/39,16.74243546,5.519834518,
1/16/40,15.97843647,3.14161253,
2/15/40,15.65964317,2.377207279,
3/16/40,15.38739967,2.111708164,
4/16/40,16.17348289,3.33103776,
5/16/40,16.15470695,6.179936886,
6/16/40,16.68485832,9.815525055,
7/16/40,17.7163353,13.96690369,
8/16/40,18.21556854,14.05014324,
9/16/40,19.18223,13.2681427,
10/16/40,18.61157608,11.16296959,
11/16/40,17.26181602,8.179713249,
12/16/40,16.27403259,5.786334038,
1/16/41,15.75861168,4.155112267,
2/15/41,15.60995674,2.729582071,
3/16/41,15.6359539,2.764458179,
4/16/41,16.12232971,3.757287502,
5/16/41,16.66667366,6.299436569,
6/16/41,17.13667679,9.582275391,
7/16/41,17.77150726,13.38918495,
8/16/41,20.51485443,13.37102699,
9/16/41,19.87634277,12.61576748,
10/16/41,19.65180016,10.57796955,
11/16/41,18.45360565,8.325838089,
12/16/41,17.19585419,6.337090969,
1/16/42,15.47334194,4.133872986,
2/15/42,15.7777195,2.589160442,
3/16/42,15.12182808,2.679898739,
4/16/42,16.04683113,4.232927322,
5/16/42,15.63716316,7.960136414,
6/16/42,16.0251503,12.26055813,
7/16/42,17.60020065,15.24327946,
8/16/42,18.84445572,16.3298645,
9/16/42,19.46334267,14.85698128,
10/16/42,18.62165642,11.54221916,
11/16/42,17.08777237,8.702087402,
12/16/42,15.46788979,5.816833973,
1/16/43,14.99897575,4.165737152,
2/15/43,15.13362694,2.579728365,
3/16/43,15.76264954,2.722918272,
4/16/43,15.91012192,3.700553894,
5/16/43,16.42544937,7.278018951,
6/16/43,16.48513985,11.76511478,
7/16/43,18.07431793,14.7604599,
8/16/43,18.45159912,15.84566307,
9/16/43,19.09884071,14.28975677,
10/16/43,18.27257156,11.93644714,
11/16/43,17.92625618,9.533046722,
12/16/43,16.39466095,6.886184692,
1/16/44,15.37321949,4.489942551,
2/15/44,15.08761024,3.538680315,
3/16/44,14.44949722,3.083535194,
4/16/44,14.68997955,4.180604935,
5/16/44,15.18124962,8.133865356,
6/16/44,16.05783081,11.85462093,
7/16/44,16.61287689,16.40768623,
8/16/44,18.07254028,17.28414536,
9/16/44,17.79918671,14.54459095,
10/16/44,18.39523697,12.04488373,
11/16/44,17.02021027,9.17668438,
12/16/44,15.710783,6.864253044,
1/16/45,14.69301033,5.610170841,
2/15/45,14.75844765,3.970607758,
3/16/45,13.50645828,4.087110043,
4/16/45,14.09064865,5.510163307,
5/16/45,14.51799679,7.412920952,
6/16/45,16.00666809,10.62272739,
7/16/45,17.93427277,14.37904644,
8/16/45,19.08611298,16.20012665,
9/16/45,19.08581543,14.85889435,
10/16/45,19.12007523,11.93834686,
11/16/45,16.63113403,9.053338051,
12/16/45,15.36732006,6.710083961,
1/16/46,14.27517033,4.5151124,
2/15/46,14.05152702,3.016457081,
3/16/46,13.30596542,3.141708136,
4/16/46,14.75442505,4.229162216,
5/16/46,15.36801147,7.152186871,
6/16/46,17.07194519,9.615775108,
7/16/46,17.46438599,13.5500412,
8/16/46,20.11306,15.18628025,
9/16/46,19.88780022,15.42702866,
10/16/46,18.58162308,11.93807602,
11/16/46,15.92082596,9.295713425,
12/16/46,14.98285389,6.659297943,
1/16/47,14.73657608,5.380237579,
2/15/47,14.12670135,3.618206978,
3/16/47,14.66441536,3.572731733,
4/16/47,16.33195114,3.942912817,
5/16/47,15.50088596,7.133962631,
6/16/47,17.19530678,10.3996048,
7/16/47,17.73673248,15.92056084,
8/16/47,18.92940521,17.61979294,
9/16/47,19.29266357,15.01473236,
10/16/47,18.66552734,11.83109474,
11/16/47,16.2693882,9.187713623,
12/16/47,14.70785427,7.112469673,
1/16/48,14.36942768,4.200862408,
2/15/48,13.46267128,3.5001719,
3/16/48,13.79231644,3.546643257,
4/16/48,14.39877129,3.988176823,
5/16/48,15.34006596,6.803175926,
6/16/48,16.40822983,10.80378151,
7/16/48,17.08974457,14.58681488,
8/16/48,17.84183502,17.27215195,
9/16/48,17.95394135,14.69569016,
10/16/48,17.65995026,11.6260891,
11/16/48,16.70272255,9.810832024,
12/16/48,14.90513134,7.570375443,
1/16/49,13.10163307,6.173182487,
2/15/49,13.5119257,4.995582104,
3/16/49,13.86528683,3.80583334,
4/16/49,14.52615547,4.473662376,
5/16/49,15.92866421,7.785223484,
6/16/49,16.94596291,12.01326942,
7/16/49,17.9821949,16.59479904,
8/16/49,18.61797714,18.28931808,
9/16/49,18.9211731,14.77276707,
10/16/49,17.5974884,12.86021996,
11/16/49,16.75137711,10.36565971,
12/16/49,15.15000629,7.693459511,
1/16/50,13.6024065,7.117570877,
2/15/50,13.46834278,5.629609585,
3/16/50,13.56271553,4.963460445,
4/16/50,14.17644978,4.764091492,
5/16/50,14.50416279,6.474311829,
6/16/50,15.38069153,11.25004292,
7/16/50,17.52187347,16.27155113,
8/16/50,18.56975937,16.46067047,
9/16/50,18.50257301,13.4630909,
10/16/50,17.91184616,11.44134712,
11/16/50,16.99577332,10.38890457,
12/16/50,16.11086655,7.887591362,
1/16/51,13.91782093,5.709237099,
2/15/51,14.41454506,5.28320694,
3/16/51,14.16503716,4.876083374,
4/16/51,15.11706352,5.442538261,
5/16/51,14.84729195,8.626047134,
6/16/51,16.07899284,11.52098083,
7/16/51,17.43239212,16.4213047,
8/16/51,18.40938377,16.75909424,
9/16/51,17.90759659,14.85016823,
10/16/51,18.64447784,12.48840237,
11/16/51,17.26594543,9.916998863,
12/16/51,15.42182255,7.902379036,
1/16/52,14.36063766,5.964862823,
2/15/52,14.94669151,4.573457241,
3/16/52,14.48940945,2.824458122,
4/16/52,15.14584255,4.631162643,
5/16/52,15.7171154,7.039363861,
6/16/52,16.05435944,9.965400696,
7/16/52,16.7237587,14.77811241,
8/16/52,17.90353203,15.27990341,
9/16/52,17.56638718,13.75614166,
10/16/52,17.63253784,11.54671955,
11/16/52,16.35578918,8.762087822,
12/16/52,14.89959621,6.271834373,
1/16/53,14.72746277,5.298737526,
2/15/53,14.49137306,4.055457115,
3/16/53,14.01652622,3.442708254,
4/16/53,14.3857975,3.696537495,
5/16/53,14.82613277,7.526062012,
6/16/53,16.17254639,10.48219585,
7/16/53,17.66672134,16.17643738,
8/16/53,18.60697746,15.00765324,
9/16/53,19.06557083,14.75737381,
10/16/53,18.49714661,11.63184452,
11/16/53,17.21516991,9.728837967,
12/16/53,15.77692509,8.011083603,
1/16/54,14.17024994,6.156612396,
2/15/54,14.37258816,3.502651215,
3/16/54,14.44561005,3.245713711,
4/16/54,14.61464119,5.525240898,
5/16/54,15.46772385,7.36467886,
6/16/54,16.59399796,11.14538574,
7/16/54,18.19008064,16.83831406,
8/16/54,19.52456284,15.17679214,
9/16/54,18.47254944,12.55219555,
10/16/54,17.6933136,11.87980175,
11/16/54,16.83740234,9.011087418,
12/16/54,15.87520027,7.189898491,
1/16/55,14.15243053,5.740112305,
2/15/55,13.69848633,4.159797192,
3/16/55,14.26506996,3.399804592,
4/16/55,14.64105034,4.481537342,
5/16/55,15.29683399,6.782474518,
6/16/55,16.10531616,10.92357063,
7/16/55,17.15665054,16.00205421,
8/16/55,18.59011841,15.70868492,
9/16/55,18.46238327,15.3016243,
10/16/55,17.30395699,11.8616581,
11/16/55,15.69011116,8.666999817,
12/16/55,14.43736649,6.045834064,
1/16/56,13.79431534,3.902237415,
2/15/56,13.61486244,3.22658205,
3/16/56,13.56726837,3.134333134,
4/16/56,14.05780697,3.826496601,
5/16/56,14.97275829,5.961275578,
6/16/56,14.43597317,10.51398087,
7/16/56,17.37798119,14.84269524,
8/16/56,18.12634087,14.60077858,
9/16/56,18.52041626,13.54914284,
10/16/56,17.73101425,10.91366959,
11/16/56,15.78854275,9.969212532,
12/16/56,15.27937889,7.585629463,
1/16/57,15.04563522,5.380720615,
2/15/57,14.80805779,4.97636795,
3/16/57,14.69312668,3.034558773,
4/16/57,15.35742569,3.914787769,
5/16/57,16.65439224,6.766253471,
6/16/57,17.44928169,12.60653114,
7/16/57,19.23358154,14.94703102,
8/16/57,19.81559372,15.24200916,
9/16/57,19.7354641,14.63547516,
10/16/57,18.72977448,11.22684479,
11/16/57,17.04627609,9.281871796,
12/16/57,16.47512817,7.055712223,
1/16/58,16.5025444,5.628458977,
2/15/58,16.60029221,4.151139259,
3/16/58,15.82139683,3.490112305,
4/16/58,16.21505737,4.582368851,
5/16/58,16.4933567,7.309373856,
6/16/58,17.661623,10.50644112,
7/16/58,18.02355957,15.55223846,
8/16/58,20.25127411,15.18767166,
9/16/58,20.23197556,13.62871552,
10/16/58,20.46635437,11.23306656,
11/16/58,18.00426483,9.246267319,
12/16/58,16.99027634,6.245320797,
1/16/59,16.17585373,4.39642334,
2/15/59,15.78848076,3.952251911,
3/16/59,16.02886772,3.291481256,
4/16/59,16.23353958,3.713242769,
5/16/59,16.39049149,7.041719437,
6/16/59,17.54977036,10.27523136,
7/16/59,19.3345108,14.53979301,
8/16/59,20.77156067,15.68821716,
9/16/59,20.06375885,14.32036304,
10/16/59,19.74939346,12.27834511,
11/16/59,18.24258041,8.966962814,
12/16/59,16.81138229,6.668642998,
1/16/60,15.14343071,4.27325058,
2/15/60,14.91034794,3.094582081,
3/16/60,15.05283737,2.486200809,
4/16/60,15.321064,4.171162605,
5/16/60,15.76056957,8.777635574,
6/16/60,16.69075203,12.81658936,
7/16/60,17.96996307,16.19965363,
8/16/60,19.47254944,15.31091785,
9/16/60,19.34570313,14.11033249,
10/16/60,18.22311592,11.35593987,
11/16/60,16.78871536,9.386444092,
12/16/60,15.69651222,6.480715752,
1/16/61,15.18270779,4.674237728,
2/15/61,15.08431435,2.987384319,
3/16/61,14.91912937,2.91220808,
4/16/61,15.04579735,3.798662663,
5/16/61,15.05360317,6.326312065,
6/16/61,16.27202225,9.709547997,
7/16/61,18.23308372,14.33078194,
8/16/61,19.64414787,15.69363499,
9/16/61,19.25241661,14.76137543,
10/16/61,18.62110329,11.83509445,
11/16/61,16.36414909,9.619962692,
12/16/61,14.93509769,7.228959084,
1/16/62,14.25467968,4.705862045,
2/15/62,14.19377708,3.381331921,
3/16/62,13.72815418,2.711744785,
4/16/62,14.60048676,3.93891263,
5/16/62,14.9677763,6.388936996,
6/16/62,15.44341564,10.57570076,
7/16/62,17.51339531,16.16518784,
8/16/62,19.49652863,15.21225071,
9/16/62,19.03267479,12.9618988,
10/16/62,17.91277885,10.66261482,
11/16/62,17.17537689,8.363027573,
12/16/62,15.62575436,6.296958923,
1/16/63,14.74947357,4.60337925,
2/15/63,15.0812397,3.59667182,
3/16/63,14.57604122,3.076553345,
4/16/63,15.03525639,3.749037743,
5/16/63,15.83006001,6.112451553,
6/16/63,16.48465347,10.79309273,
7/16/63,18.26222229,14.33762169,
8/16/63,19.8573513,14.3678875,
9/16/63,20.82365227,13.11639595,
10/16/63,20.34880257,10.80634499,
11/16/63,18.10765266,8.824462891,
12/16/63,16.93969727,6.187084198,
1/16/64,15.57494926,4.114612579,
2/15/64,15.37241745,2.499195576,
3/16/64,14.28792286,2.557958126,
4/16/64,14.42579079,3.502779722,
5/16/64,14.73030186,5.933311939,
6/16/64,16.04948235,9.975692749,
7/16/64,17.5392952,13.4224968,
8/16/64,18.13534164,14.55994797,
9/16/64,18.32224464,12.95255089,
10/16/64,18.40055084,10.79997253,
11/16/64,16.52290726,7.963963032,
12/16/64,15.13960934,5.253492832,
1/16/65,14.2823267,3.801737309,
2/15/65,14.31314754,2.455707073,
3/16/65,14.40832329,1.663958073,
4/16/65,15.29161644,2.447414398,
5/16/65,15.08419037,4.826561928,
6/16/65,16.13586426,10.11007309,
7/16/65,17.49749374,12.77654648,
8/16/65,19.6232605,14.03870201,
9/16/65,19.67241096,12.38566017,
10/16/65,19.00151443,9.14730835,
11/16/65,17.71522141,7.096463203,
12/16/65,16.15658569,4.638959408,
1/16/66,15.06369591,3.386112452,
2/15/66,14.32021046,2.994457006,
3/16/66,14.89279079,2.326958179,
4/16/66,14.97052479,2.845537663,
5/16/66,15.63638687,5.420132637,
6/16/66,16.38107681,10.11097527,
7/16/66,17.68524742,15.94222069,
8/16/66,19.29403687,14.70776749,
9/16/66,19.3134613,12.44626713,
10/16/66,18.63852501,10.35159492,
11/16/66,17.5634613,8.689712524,
12/16/66,16.29169083,5.990686417,
1/16/67,15.18828392,4.296545029,
2/15/67,15.1373806,3.282606602,
3/16/67,15.35301399,2.327333212,
4/16/67,15.08013535,3.308537722,
5/16/67,15.55533123,5.207811832,
6/16/67,16.66271019,9.474874496,
7/16/67,18.48758316,14.19087601,
8/16/67,20.08548737,14.17402649,
9/16/67,20.45532036,12.87566757,
10/16/67,19.52383041,10.68575668,
11/16/67,18.08947182,8.112962723,
12/16/67,15.75062943,5.643834114,
1/16/68,14.75085926,4.023861885,
2/15/68,15.09807682,2.854707241,
3/16/68,15.16412735,2.44770813,
4/16/68,15.27789879,3.830787659,
5/16/68,15.77288055,6.744812012,
6/16/68,17.14480591,10.48874378,
7/16/68,18.34531593,13.79792786,
8/16/68,19.11349487,14.75946617,
9/16/68,19.28349113,13.45126724,
10/16/68,18.15461922,11.37759399,
11/16/68,17.2085228,8.322088242,
12/16/68,15.54260445,6.474458694,
1/16/69,14.96624184,5.352487564,
2/15/69,14.61861992,4.182831764,
3/16/69,14.59508896,3.750708103,
4/16/69,15.39749908,4.413413048,
5/16/69,15.61071396,6.977437019,
6/16/69,16.52526855,10.06627464,
7/16/69,17.74907684,13.12752819,
8/16/69,18.71902275,14.69452763,
9/16/69,18.8380146,14.39069366,
10/16/69,18.30532646,12.0605526,
11/16/69,17.12316895,9.416088104,
12/16/69,16.08426285,7.495334148,
1/16/70,14.8840704,4.691936493,
2/15/70,15.15005779,3.405958652,
3/16/70,15.19871902,3.367737055,
4/16/70,15.24964142,4.81685257,
5/16/70,14.625494,8.413879395,
6/16/70,16.31120682,11.29359818,
7/16/70,17.16901779,12.79572487,
8/16/70,19.25912857,16.03099823,
9/16/70,17.75780869,13.18229771,
10/16/70,17.94691849,13.13502502,
11/16/70,16.71388245,9.192541122,
12/16/70,14.89201546,6.415145874,
1/16/71,13.69315529,3.527037144,
2/15/71,14.00916958,3.091598034,
3/16/71,13.18652821,2.717789888,
4/16/71,14.25563049,4.145745277,
5/16/71,13.6672554,6.845427513,
6/16/71,15.94969559,11.57950401,
7/16/71,17.42543411,13.86192417,
8/16/71,20.2694397,14.60421753,
9/16/71,19.36880112,14.91380787,
10/16/71,17.72548676,11.86327553,
11/16/71,14.88273907,9.579942703,
12/16/71,13.15073586,7.613679886,
1/16/72,12.17824364,5.725985527,
2/15/72,13.05352306,4.054380417,
3/16/72,14.11202812,3.140197754,
4/16/72,14.86772537,3.539701939,
5/16/72,15.60176086,6.655460358,
6/16/72,16.20347214,11.17427635,
7/16/72,17.82953644,15.41100979,
8/16/72,19.04060364,16.37344742,
9/16/72,19.43859482,14.32842255,
10/16/72,19.19501305,11.58105659,
11/16/72,17.29491425,8.985589027,
12/16/72,15.77415562,6.248272896,
1/16/73,14.83909893,5.133112907,
2/15/73,14.40407181,3.618457317,
3/16/73,14.28562069,3.341333151,
4/16/73,14.03331947,3.815537453,
5/16/73,14.48117065,6.797801018,
6/16/73,15.69532108,9.999025345,
7/16/73,16.03807068,13.13227844,
8/16/73,17.93383789,14.87890244,
9/16/73,17.35899544,13.53089237,
10/16/73,16.78239059,11.44771957,
11/16/73,15.36792088,9.341463089,
12/16/73,14.10624504,7.034833908,
1/16/74,13.41299152,6.013588905,
2/15/74,13.07808495,5.138435364,
3/16/74,13.43784618,4.238201141,
4/16/74,14.50664711,4.075390816,
5/16/74,14.45846844,6.7981987,
6/16/74,15.5679245,10.62225533,
7/16/74,17.34208679,14.05596447,
8/16/74,18.38804436,15.40865135,
9/16/74,18.96848679,13.65751362,
10/16/74,17.93195343,10.89366436,
11/16/74,16.26366806,8.901088715,
12/16/74,14.85187531,6.461709023,
1/16/75,13.25086975,6.420116425,
2/15/75,13.34830475,4.391206741,
3/16/75,13.32465553,3.932143927,
4/16/75,13.58436394,4.298732281,
5/16/75,14.26653481,6.596426487,
6/16/75,15.15354252,10.02184677,
7/16/75,16.23680115,13.70352268,
8/16/75,17.12182045,15.46478081,
9/16/75,17.46687698,13.53012085,
10/16/75,16.70201874,12.02158928,
11/16/75,14.88487625,9.64783287,
12/16/75,13.518507,7.395811081,
1/16/76,13.02796841,5.929533482,
2/15/76,14.004673,4.914707184,
3/16/76,13.78296089,4.771087646,
4/16/76,14.26493073,5.653635025,
5/16/76,14.95850372,7.862273216,
6/16/76,16.36047363,12.18451214,
7/16/76,18.62777519,16.1570282,
8/16/76,18.84912872,15.9589653,
9/16/76,19.50164413,14.80249786,
10/16/76,19.50276184,12.16962814,
11/16/76,18.56058311,8.567747116,
12/16/76,17.41768074,6.339834213,
1/16/77,15.92396069,4.789612293,
2/15/77,15.92711735,3.782582045,
3/16/77,14.08814716,3.500958204,
4/16/77,14.15800285,4.791162491,
5/16/77,14.59938431,7.224965096,
6/16/77,16.12590981,10.10438442,
7/16/77,17.01036453,13.40246391,
8/16/77,18.7009201,14.34705067,
9/16/77,19.06998444,13.29799938,
10/16/77,18.55831718,11.58631325,
11/16/77,16.66101074,10.21826172,
12/16/77,16.12649918,7.855242252,
1/16/78,15.75248814,4.93547821,
2/15/78,15.4324894,3.72989583,
3/16/78,15.75549126,2.671889782,
4/16/78,15.86697197,4.410795212,
5/16/78,16.16404915,6.999570847,
6/16/78,16.54687119,11.38753605,
7/16/78,16.52211761,15.63687134,
8/16/78,18.29356003,17.29469681,
9/16/78,18.29082108,14.65577793,
10/16/78,18.56416321,11.43231773,
11/16/78,16.56503105,9.705066681,
12/16/78,14.60115814,7.169041157,
1/16/79,14.52961826,5.933064461,
2/15/79,13.6708622,4.308314323,
3/16/79,14.11688423,4.487939358,
4/16/79,14.83852482,4.992226601,
5/16/79,15.00740051,8.353838921,
6/16/79,16.66197205,12.16849136,
7/16/79,16.86160469,16.50105286,
8/16/79,18.38160706,14.96384621,
9/16/79,19.37337875,14.50374794,
10/16/79,19.03157043,12.29648781,
11/16/79,16.94712448,10.49296379,
12/16/79,15.58322525,7.681908607,
1/16/80,15.49367237,6.45941925,
2/15/80,15.59474754,4.713196754,
3/16/80,15.65863991,4.152573586,
4/16/80,15.59719753,5.448908329,
5/16/80,15.25684071,7.783222675,
6/16/80,15.38007736,11.75623608,
7/16/80,17.06544113,15.1742506,
8/16/80,19.15603638,16.26245117,
9/16/80,18.02142715,14.78517342,
10/16/80,17.7457428,11.7195797,
11/16/80,16.29938507,8.358340263,
12/16/80,15.15100288,6.527122498,
1/16/81,15.33518219,4.80523777,
2/15/81,15.18996716,3.881957054,
3/16/81,15.12349796,3.830833435,
4/16/81,15.2519474,5.228770733,
5/16/81,15.9762888,7.539264679,
6/16/81,16.84479332,11.44140053,
7/16/81,18.60641289,15.91020775,
8/16/81,18.85602188,16.63589859,
9/16/81,18.83486366,15.81599331,
10/16/81,17.97260666,12.43899727,
11/16/81,16.73027229,9.622787476,
12/16/81,15.55829144,7.349905014,
1/16/82,14.4594183,5.462434769,
2/15/82,14.46454811,4.653709412,
3/16/82,14.36507034,4.450052261,
4/16/82,15.35731506,4.716440678,
5/16/82,15.40969563,8.274236679,
6/16/82,15.42792797,11.18935966,
7/16/82,17.26083183,15.42022228,
8/16/82,18.82788467,16.4593811,
9/16/82,19.14027405,15.04741478,
10/16/82,18.70339775,12.90450096,
11/16/82,17.69552612,10.56732273,
12/16/82,16.48035812,8.545357704,
1/16/83,15.954566,6.863875389,
2/15/83,16.12763214,5.403723717,
3/16/83,15.76533604,5.080543041,
4/16/83,15.20503998,5.689544678,
5/16/83,15.91242027,7.521471024,
6/16/83,16.87801743,12.93806362,
7/16/83,18.2803936,15.83124352,
8/16/83,19.99455643,15.81359673,
9/16/83,21.13700485,15.58937645,
10/16/83,20.39320374,11.9049511,
11/16/83,18.20085907,9.558040619,
12/16/83,16.45153427,6.745514393,
1/16/84,15.87992668,5.115830421,
2/15/84,15.3999567,4.778142452,
3/16/84,15.27593803,3.908537388,
4/16/84,15.14122581,4.570821762,
5/16/84,15.56375504,7.342967033,
6/16/84,16.90432358,11.35144711,
7/16/84,19.13186073,14.88071346,
8/16/84,20.61366081,16.59231567,
9/16/84,20.49825668,13.94883537,
10/16/84,18.3255043,11.70602226,
11/16/84,16.57710648,10.37507248,
12/16/84,14.65514946,7.890947342,
1/16/85,14.43521023,6.299503326,
2/15/85,13.70097733,4.083220005,
3/16/85,13.93348408,4.683845043,
4/16/85,14.45905113,4.952274799,
5/16/85,15.04880524,8.343017578,
6/16/85,15.75211048,10.5209322,
7/16/85,18.17776489,14.0572567,
8/16/85,18.9428215,14.90653419,
9/16/85,19.15262604,14.74815655,
10/16/85,18.55290985,12.47175598,
11/16/85,16.60391998,9.855594635,
12/16/85,14.87796974,7.219285965,
1/16/86,15.1865921,5.396090031,
2/15/86,15.08708,4.274175644,
3/16/86,15.37164497,4.09443903,
4/16/86,15.64934826,5.394865036,
5/16/86,15.81237602,6.850768566,
6/16/86,16.39997101,10.60285568,
7/16/86,18.59070969,13.50865459,
8/16/86,18.63284302,14.56044388,
9/16/86,18.67946053,13.55873108,
10/16/86,18.42891312,11.43528748,
11/16/86,16.73721313,9.147518158,
12/16/86,16.42002869,7.295646667,
1/16/87,14.98513985,5.177898407,
2/15/87,14.64176941,3.496244907,
3/16/87,14.72037888,2.937236071,
4/16/87,15.4528532,3.942104101,
5/16/87,16.01017761,6.429436684,
6/16/87,16.1770134,11.81339073,
7/16/87,17.60796738,14.93832684,
8/16/87,18.84525871,16.33595276,
9/16/87,18.90026093,14.56472969,
10/16/87,19.54503059,11.08713722,
11/16/87,17.82076645,8.421854973,
12/16/87,15.58223915,6.333485603,
1/16/88,14.14908504,4.343447685,
2/15/88,14.27532482,3.351952076,
3/16/88,14.52637863,3.439960241,
4/16/88,15.8201437,4.024373055,
5/16/88,15.7887764,7.384943008,
6/16/88,16.19202995,12.19469643,
7/16/88,18.15489197,15.74401665,
8/16/88,18.99151421,16.8751545,
9/16/88,18.58783531,13.11028004,
10/16/88,18.20798111,10.92360115,
11/16/88,16.69395256,8.422963142,
12/16/88,14.87771988,6.320737362,
1/16/89,13.38240051,4.72841692,
2/15/89,13.27420807,4.82996273,
3/16/89,14.20933342,3.301829815,
4/16/89,15.74196243,4.337312698,
5/16/89,15.25956345,7.512318134,
6/16/89,16.40317917,11.3885479,
7/16/89,17.83857918,15.84628487,
8/16/89,18.77451897,16.40392685,
9/16/89,18.82745361,15.05506229,
10/16/89,17.88741875,12.9640522,
11/16/89,17.14215469,10.07963753,
12/16/89,16.38089561,5.622961521,
1/16/90,15.26618004,5.535873413,
2/15/90,14.51698685,4.612594604,
3/16/90,14.13198853,5.176025391,
4/16/90,15.63765907,4.416194916,
5/16/90,16.23391342,7.542497635,
6/16/90,16.41355705,11.36340904,
7/16/90,18.56643105,15.07098198,
