"","X2.5.","X25.","X50.","X75.","X97.5.","coda_quantile","param","quant","sp"
"39",0.0392362990099285,0.0437099369210513,0.0464383420190264,0.0495878329147369,0.0565803383996864,"quantile_0.1","sigma","0.1","CHFU_means"
"40",-0.102804149024178,-0.069199194184932,-0.0522605007877804,-0.0347471164847204,-0.000102563290690723,"quantile_0.1","prop_change","0.1","CHFU_means"
"41",1.26712650979003,1.27757398584659,1.2827486457129,1.28792768594552,1.29819171434125,"quantile_0.2","beta0","0.2","CHFU_means"
"42",-0.0521923891241283,-0.0375151692886541,-0.0300818001845236,-0.0227367533539725,-0.00835491672548907,"quantile_0.2","beta1","0.2","CHFU_means"
"43",0.0312614531208142,0.0354535753402234,0.0380505525886525,0.0409971217954027,0.0475356907713175,"quantile_0.2","sigma","0.2","CHFU_means"
"44",-0.111934670190565,-0.0813896996631536,-0.0659698118865009,-0.0492047056378014,-0.0162073896003772,"quantile_0.2","prop_change","0.2","CHFU_means"
"45",1.28820554103977,1.29783764083925,1.30275420968608,1.30758122277038,1.31724168157947,"quantile_0.3","beta0","0.3","CHFU_means"
"46",-0.0356792019737472,-0.0161850139356523,-0.00730041323121891,0.0017126194859798,0.0194627859883338,"quantile_0.3","beta1","0.3","CHFU_means"
"47",0.0222571495908319,0.0265700417457878,0.0294734742052511,0.0328600854443449,0.0417437197166309,"quantile_0.3","sigma","0.3","CHFU_means"
"48",-0.0759865048655619,-0.0375114946042535,-0.0171620894613452,0.00345128263122674,0.0466454529163938,"quantile_0.3","prop_change","0.3","CHFU_means"
"49",1.30689796622406,1.31499039104677,1.3186713729046,1.32232060531422,1.33048982268224,"quantile_0.4","beta0","0.4","CHFU_means"
"50",-0.00526154167646914,0.0149374869102518,0.0240590223636498,0.0332292549194663,0.0534154473914437,"quantile_0.4","beta1","0.4","CHFU_means"
"51",0.0114898969520569,0.0149841824977846,0.0174690481815851,0.0205863970178512,0.0308199552271766,"quantile_0.4","sigma","0.4","CHFU_means"
"52",-0.0138655742553054,0.0341763166989989,0.0567555035765474,0.0792664794068585,0.132285189395121,"quantile_0.4","prop_change","0.4","CHFU_means"
"53",1.31868022387367,1.32856054640781,1.33207660622479,1.33578596660455,1.34600425019932,"quantile_0.5","beta0","0.5","CHFU_means"
"54",-0.0152500680609602,0.00376454966135498,0.0105057191441337,0.0173887928701908,0.0364352805434588,"quantile_0.5","beta1","0.5","CHFU_means"
"55",0.00647003512743274,0.00930021387483401,0.0119932638934653,0.0159687044257878,0.0328021334559118,"quantile_0.5","sigma","0.5","CHFU_means"
"56",-0.0317782489279705,0.00970103824151069,0.0245041484230296,0.040055561100053,0.0811782800466026,"quantile_0.5","prop_change","0.5","CHFU_means"
"57",1.09300250413457,1.09910173272919,1.10235270821765,1.10540732078882,1.11148100836982,"quantile_0","beta0","0","LODI"
"58",-0.121175020757333,-0.113406843170675,-0.109214056299898,-0.104884853936236,-0.0967765212086533,"quantile_0","beta1","0","LODI"
"59",0.101540675589262,0.104410482070043,0.10589954963496,0.107451249470375,0.110523409043834,"quantile_0","sigma","0","LODI"
"60",-0.245205187666098,-0.230409882025746,-0.222512248509248,-0.21484415928019,-0.199784363348814,"quantile_0","prop_change","0","LODI"
"61",1.10631393388237,1.11133283095872,1.11397311474288,1.1166017582474,1.12181035575748,"quantile_0.05","beta0","0.05","LODI"
"62",-0.0874630422725207,-0.0804186443577198,-0.0765952510591529,-0.0728076878690716,-0.0654427215926692,"quantile_0.05","beta1","0.05","LODI"
