"","study","studySub","species","sp","site","era","date","nest1","nest2","nest3","nest3note","sampleUnit","size1mm","size1mm_rand","habitat","tideHTm","lat","long","Shaw_hab","notes","notes2","year"
"803","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"804","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"805","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"806","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"807","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"808","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"809","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"810","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"811","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"812","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"813","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"814","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"815","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"816","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"817","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"818","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"819","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"820","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"821","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"822","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"823","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"824","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"825","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"826","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"827","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"828","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"829","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"830","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"831","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"832","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"833","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"834","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"835","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"836","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"837","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"838","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"839","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"840","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"841","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"842","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"843","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"844","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"845","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"846","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"847","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"848","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"849","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"850","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"851","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"852","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"853","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"854","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"855","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"856","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"857","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"858","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"859","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"860","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"861","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"862","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"863","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"864","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"865","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"866","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"867","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"868","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"869","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"870","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"871","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"872","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"873","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"874","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"875","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"876","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"877","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"878","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"879","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"880","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"881","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"882","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"883","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"884","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"885","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"886","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"887","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"888","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"889","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"890","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"891","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"892","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"893","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"894","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"895","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"896","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"897","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"898","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"899","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"900","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"901","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"902","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"903","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"904","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"905","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"906","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"907","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"908","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"909","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"910","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"911","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"912","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"913","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"914","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"915","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"916","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"917","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"918","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"919","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"920","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"921","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"922","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"923","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"924","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"925","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"926","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"927","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"928","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"929","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"930","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"931","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"932","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"933","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"934","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"935","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"936","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"937","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"938","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"939","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,30.5,30.5,NA,NA,NA,NA,NA,"","",2015
"940","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"941","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"942","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"943","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"944","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"945","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"946","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"947","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"948","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"949","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"950","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"951","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"952","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"953","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"954","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"955","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"956","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"957","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"958","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"959","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"960","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"961","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"962","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"963","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"964","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
"965","Wilson-Brodie",NA,"Nucella lapillus","NULP","Southern UK","present",NA,NA,NA,NA,NA,NA,31.5,31.5,NA,NA,NA,NA,NA,"","",2015
