"","study","studySub","fig_table","species","site","size_original","size_rep","size_units","size_error","size_error_type","time_rep","time_error","era","year","year_error","year_error_type","sample_size","sample_size_units","museum","size_threshold_mm","latitude","longitude"
"1","Roy_2003",NA,"raw","Acanthinucella spirata","Southern California","raw",27.2300196850394,"mm",4.65607653175534,"SD",NA,NA,"past",1939,NA,NA,1016,"total number of snails",TRUE,20,33.432366813602,-117.830486775819
"2","Roy_2003",NA,"raw","Acanthinucella spirata","Southern California","raw",22.5623762376238,"mm",2.48657495803366,"SD",NA,NA,"present",2002,NA,NA,202,"total number of snails",TRUE,20,33.432366813602,-117.830486775819
"3","Roy_2003",NA,"raw","Fissurella volano","Southern California","raw",25.0242603550296,"mm",3.78855618036895,"SD",NA,NA,"past",1924,NA,NA,170,"total number of snails",TRUE,20,33.432366813602,-117.830486775819
"4","Roy_2003",NA,"raw","Fissurella volano","Southern California","raw",21.7440476190476,"mm",1.5099949086706,"SD",NA,NA,"present",2002,NA,NA,84,"total number of snails",TRUE,20,33.432366813602,-117.830486775819
"5","Roy_2003",NA,"raw","Lottia gigantea","Southern California","raw",62.8513513513514,"mm",10.6651428551819,"SD",NA,NA,"past",1932,NA,NA,74,"total number of snails",TRUE,50,33.432366813602,-117.830486775819
"6","Roy_2003",NA,"raw","Lottia gigantea","Southern California","raw",58.1096033402923,"mm",5.75238641121421,"SD",NA,NA,"present",2002,NA,NA,479,"total number of snails",TRUE,50,33.432366813602,-117.830486775819
"7","Roy_2003",NA,"raw","Tegula aureotincta","Southern California","raw",27.7215083798883,"mm",4.35986417742432,"SD",NA,NA,"past",1936,NA,NA,358,"total number of snails",TRUE,20,33.432366813602,-117.830486775819
"8","Roy_2003",NA,"raw","Tegula aureotincta","Southern California","raw",24.1371681415929,"mm",2.55235167087788,"SD",NA,NA,"present",2002,NA,NA,113,"total number of snails",TRUE,20,33.432366813602,-117.830486775819
