1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 880000002D27E121
Is Mission Active?  true
Mission Start:  Sat Aug 01 00:00:00 PDT 2015
Sample Rate:  Every 30 minute(s)
Number of Mission Samples:  2997
Total Samples:  158550
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  70 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
9/7/15 5:30:00 AM,C,15
9/7/15 6:00:00 AM,C,15
9/7/15 6:30:00 AM,C,15
9/7/15 7:00:00 AM,C,14.5
9/7/15 7:30:00 AM,C,14.5
9/7/15 8:00:00 AM,C,14.5
9/7/15 8:30:00 AM,C,14.5
9/7/15 9:00:00 AM,C,15
9/7/15 9:30:00 AM,C,14.5
9/7/15 10:00:00 AM,C,15
9/7/15 10:30:00 AM,C,15
9/7/15 11:00:00 AM,C,14.5
9/7/15 11:30:00 AM,C,14
9/7/15 12:00:00 PM,C,14.5
9/7/15 12:30:00 PM,C,15
9/7/15 1:00:00 PM,C,15
9/7/15 1:30:00 PM,C,15
9/7/15 2:00:00 PM,C,15
9/7/15 2:30:00 PM,C,15.5
9/7/15 3:00:00 PM,C,16
9/7/15 3:30:00 PM,C,16
9/7/15 4:00:00 PM,C,16
9/7/15 4:30:00 PM,C,16
9/7/15 5:00:00 PM,C,16.5
9/7/15 5:30:00 PM,C,16.5
9/7/15 6:00:00 PM,C,16
9/7/15 6:30:00 PM,C,15.5
9/7/15 7:00:00 PM,C,15.5
9/7/15 7:30:00 PM,C,15
9/7/15 8:00:00 PM,C,15.5
9/7/15 8:30:00 PM,C,15
9/7/15 9:00:00 PM,C,14.5
9/7/15 9:30:00 PM,C,15
9/7/15 10:00:00 PM,C,15
9/7/15 10:30:00 PM,C,15
9/7/15 11:00:00 PM,C,15
9/7/15 11:30:00 PM,C,15
9/8/15 12:00:00 AM,C,15
9/8/15 12:30:00 AM,C,14
9/8/15 1:00:00 AM,C,13.5
9/8/15 1:30:00 AM,C,13.5
9/8/15 2:00:00 AM,C,13.5
9/8/15 2:30:00 AM,C,13.5
9/8/15 3:00:00 AM,C,14.5
9/8/15 3:30:00 AM,C,14.5
9/8/15 4:00:00 AM,C,15
9/8/15 4:30:00 AM,C,15
9/8/15 5:00:00 AM,C,15
9/8/15 5:30:00 AM,C,15
9/8/15 6:00:00 AM,C,15
9/8/15 6:30:00 AM,C,14.5
9/8/15 7:00:00 AM,C,14.5
9/8/15 7:30:00 AM,C,14.5
9/8/15 8:00:00 AM,C,14.5
9/8/15 8:30:00 AM,C,14.5
9/8/15 9:00:00 AM,C,14
9/8/15 9:30:00 AM,C,14.5
9/8/15 10:00:00 AM,C,14.5
9/8/15 10:30:00 AM,C,14.5
9/8/15 11:00:00 AM,C,14.5
9/8/15 11:30:00 AM,C,15
9/8/15 12:00:00 PM,C,15
9/8/15 12:30:00 PM,C,15
9/8/15 1:00:00 PM,C,15
9/8/15 1:30:00 PM,C,14.5
9/8/15 2:00:00 PM,C,14
9/8/15 2:30:00 PM,C,14
9/8/15 3:00:00 PM,C,13.5
9/8/15 3:30:00 PM,C,13.5
9/8/15 4:00:00 PM,C,13.5
9/8/15 4:30:00 PM,C,13.5
9/8/15 5:00:00 PM,C,13.5
9/8/15 5:30:00 PM,C,13.5
9/8/15 6:00:00 PM,C,14
9/8/15 6:30:00 PM,C,14
9/8/15 7:00:00 PM,C,14.5
9/8/15 7:30:00 PM,C,14.5
9/8/15 8:00:00 PM,C,14
9/8/15 8:30:00 PM,C,14
9/8/15 9:00:00 PM,C,14
9/8/15 9:30:00 PM,C,14.5
9/8/15 10:00:00 PM,C,14.5
9/8/15 10:30:00 PM,C,14.5
9/8/15 11:00:00 PM,C,15
9/8/15 11:30:00 PM,C,15.5
9/9/15 12:00:00 AM,C,16
9/9/15 12:30:00 AM,C,16
9/9/15 1:00:00 AM,C,15.5
9/9/15 1:30:00 AM,C,15
9/9/15 2:00:00 AM,C,14.5
9/9/15 2:30:00 AM,C,14
9/9/15 3:00:00 AM,C,14
9/9/15 3:30:00 AM,C,15
9/9/15 4:00:00 AM,C,15.5
9/9/15 4:30:00 AM,C,15.5
9/9/15 5:00:00 AM,C,15
9/9/15 5:30:00 AM,C,15
9/9/15 6:00:00 AM,C,15
9/9/15 6:30:00 AM,C,15
9/9/15 7:00:00 AM,C,15
9/9/15 7:30:00 AM,C,15
9/9/15 8:00:00 AM,C,15
9/9/15 8:30:00 AM,C,15
9/9/15 9:00:00 AM,C,15
9/9/15 9:30:00 AM,C,15.5
9/9/15 10:00:00 AM,C,15.5
9/9/15 10:30:00 AM,C,15.5
9/9/15 11:00:00 AM,C,15.5
9/9/15 11:30:00 AM,C,16
9/9/15 12:00:00 PM,C,16
9/9/15 12:30:00 PM,C,16
9/9/15 1:00:00 PM,C,16.5
9/9/15 1:30:00 PM,C,16.5
9/9/15 2:00:00 PM,C,17
9/9/15 2:30:00 PM,C,17
9/9/15 3:00:00 PM,C,17.5
9/9/15 3:30:00 PM,C,17
9/9/15 4:00:00 PM,C,16.5
9/9/15 4:30:00 PM,C,16
9/9/15 5:00:00 PM,C,16
9/9/15 5:30:00 PM,C,15.5
9/9/15 6:00:00 PM,C,15.5
9/9/15 6:30:00 PM,C,15.5
9/9/15 7:00:00 PM,C,15
9/9/15 7:30:00 PM,C,15
9/9/15 8:00:00 PM,C,15
9/9/15 8:30:00 PM,C,14.5
9/9/15 9:00:00 PM,C,15
9/9/15 9:30:00 PM,C,15
9/9/15 10:00:00 PM,C,14.5
9/9/15 10:30:00 PM,C,14.5
9/9/15 11:00:00 PM,C,14.5
9/9/15 11:30:00 PM,C,14.5
9/10/15 12:00:00 AM,C,14.5
9/10/15 12:30:00 AM,C,14
9/10/15 1:00:00 AM,C,15
9/10/15 1:30:00 AM,C,15
9/10/15 2:00:00 AM,C,14.5
9/10/15 2:30:00 AM,C,14.5
9/10/15 3:00:00 AM,C,14.5
9/10/15 3:30:00 AM,C,14.5
9/10/15 4:00:00 AM,C,14.5
9/10/15 4:30:00 AM,C,15
9/10/15 5:00:00 AM,C,15
9/10/15 5:30:00 AM,C,15
9/10/15 6:00:00 AM,C,15.5
9/10/15 6:30:00 AM,C,15.5
9/10/15 7:00:00 AM,C,15.5
9/10/15 7:30:00 AM,C,15.5
9/10/15 8:00:00 AM,C,15.5
9/10/15 8:30:00 AM,C,15.5
9/10/15 9:00:00 AM,C,15.5
9/10/15 9:30:00 AM,C,15.5
9/10/15 10:00:00 AM,C,15.5
9/10/15 10:30:00 AM,C,16
9/10/15 11:00:00 AM,C,16
9/10/15 11:30:00 AM,C,16
9/10/15 12:00:00 PM,C,16
9/10/15 12:30:00 PM,C,16
9/10/15 1:00:00 PM,C,16
9/10/15 1:30:00 PM,C,16
9/10/15 2:00:00 PM,C,16
9/10/15 2:30:00 PM,C,16
9/10/15 3:00:00 PM,C,15.5
9/10/15 3:30:00 PM,C,15.5
9/10/15 4:00:00 PM,C,16
9/10/15 4:30:00 PM,C,15.5
9/10/15 5:00:00 PM,C,15.5
9/10/15 5:30:00 PM,C,15.5
9/10/15 6:00:00 PM,C,16
9/10/15 6:30:00 PM,C,16
9/10/15 7:00:00 PM,C,16
9/10/15 7:30:00 PM,C,16
9/10/15 8:00:00 PM,C,16
9/10/15 8:30:00 PM,C,16
9/10/15 9:00:00 PM,C,16
9/10/15 9:30:00 PM,C,16.5
9/10/15 10:00:00 PM,C,16.5
9/10/15 10:30:00 PM,C,16
9/10/15 11:00:00 PM,C,16.5
9/10/15 11:30:00 PM,C,16.5
9/11/15 12:00:00 AM,C,16.5
9/11/15 12:30:00 AM,C,17
9/11/15 1:00:00 AM,C,16.5
9/11/15 1:30:00 AM,C,16.5
9/11/15 2:00:00 AM,C,16.5
9/11/15 2:30:00 AM,C,16
9/11/15 3:00:00 AM,C,15.5
9/11/15 3:30:00 AM,C,15.5
9/11/15 4:00:00 AM,C,15.5
9/11/15 4:30:00 AM,C,15.5
9/11/15 5:00:00 AM,C,16
9/11/15 5:30:00 AM,C,16
9/11/15 6:00:00 AM,C,15.5
9/11/15 6:30:00 AM,C,15.5
9/11/15 7:00:00 AM,C,15.5
9/11/15 7:30:00 AM,C,15.5
9/11/15 8:00:00 AM,C,15.5
9/11/15 8:30:00 AM,C,16
9/11/15 9:00:00 AM,C,16
9/11/15 9:30:00 AM,C,16
9/11/15 10:00:00 AM,C,16
9/11/15 10:30:00 AM,C,16
9/11/15 11:00:00 AM,C,16
9/11/15 11:30:00 AM,C,16
9/11/15 12:00:00 PM,C,16
9/11/15 12:30:00 PM,C,16
9/11/15 1:00:00 PM,C,16
9/11/15 1:30:00 PM,C,16.5
9/11/15 2:00:00 PM,C,16.5
9/11/15 2:30:00 PM,C,16.5
9/11/15 3:00:00 PM,C,17
9/11/15 3:30:00 PM,C,17
9/11/15 4:00:00 PM,C,16.5
9/11/15 4:30:00 PM,C,16.5
9/11/15 5:00:00 PM,C,16.5
9/11/15 5:30:00 PM,C,16
9/11/15 6:00:00 PM,C,16
9/11/15 6:30:00 PM,C,16
9/11/15 7:00:00 PM,C,16
9/11/15 7:30:00 PM,C,15.5
9/11/15 8:00:00 PM,C,15.5
9/11/15 8:30:00 PM,C,16
9/11/15 9:00:00 PM,C,16
9/11/15 9:30:00 PM,C,16
9/11/15 10:00:00 PM,C,15.5
9/11/15 10:30:00 PM,C,15.5
9/11/15 11:00:00 PM,C,15.5
9/11/15 11:30:00 PM,C,15.5
9/12/15 12:00:00 AM,C,15.5
9/12/15 12:30:00 AM,C,15.5
9/12/15 1:00:00 AM,C,15
9/12/15 1:30:00 AM,C,15.5
9/12/15 2:00:00 AM,C,15.5
9/12/15 2:30:00 AM,C,15.5
9/12/15 3:00:00 AM,C,15.5
9/12/15 3:30:00 AM,C,15.5
9/12/15 4:00:00 AM,C,15
9/12/15 4:30:00 AM,C,15.5
9/12/15 5:00:00 AM,C,15.5
9/12/15 5:30:00 AM,C,16
9/12/15 6:00:00 AM,C,16
9/12/15 6:30:00 AM,C,16
9/12/15 7:00:00 AM,C,16
9/12/15 7:30:00 AM,C,16
9/12/15 8:00:00 AM,C,16
9/12/15 8:30:00 AM,C,16
9/12/15 9:00:00 AM,C,16
9/12/15 9:30:00 AM,C,15.5
9/12/15 10:00:00 AM,C,15.5
9/12/15 10:30:00 AM,C,15.5
9/12/15 11:00:00 AM,C,15.5
9/12/15 11:30:00 AM,C,15.5
9/12/15 12:00:00 PM,C,15
9/12/15 12:30:00 PM,C,15
9/12/15 1:00:00 PM,C,15
9/12/15 1:30:00 PM,C,15
9/12/15 2:00:00 PM,C,15
9/12/15 2:30:00 PM,C,15
9/12/15 3:00:00 PM,C,15
9/12/15 3:30:00 PM,C,15
