"","study","studySub","species","sp","site","era","date","nest1","nest2","nest3","nest3note","sampleUnit","size1mm","size1mm_rand","habitat","tideHTm","lat","long","Shaw_hab","notes","notes2","year"
"467","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"468","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"469","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"470","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"471","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"472","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"473","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"474","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"475","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"476","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"477","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"478","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"479","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"480","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"481","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"482","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"483","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"484","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"485","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"486","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"487","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"488","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"489","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"490","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"491","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"492","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"493","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"494","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"495","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"496","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"497","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"498","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"499","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"500","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"501","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"502","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"503","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"504","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"505","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"506","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"507","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"508","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,23,23,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"509","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"510","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"511","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"512","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"513","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"514","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"515","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"516","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"517","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"518","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"519","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"520","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"521","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"522","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"523","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"524","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"525","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"526","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"527","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"528","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"529","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"530","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"531","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"532","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"533","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"534","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"535","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"536","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"537","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"538","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"539","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"540","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"541","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"542","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"543","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"544","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"545","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"546","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"547","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"548","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"549","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"550","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"551","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"552","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"553","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"554","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"555","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"556","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"557","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"558","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"559","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"560","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"561","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"562","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"563","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"564","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"565","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"566","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"567","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"568","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"569","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"570","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"571","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"572","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"573","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"574","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"575","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"576","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"577","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"578","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"579","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"580","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"581","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"582","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"583","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"584","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"585","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"586","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"587","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"588","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"589","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"590","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"591","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"592","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"593","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"594","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"595","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"596","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"597","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"598","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"599","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"600","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"601","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"602","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"603","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"604","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"605","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"606","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"607","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"608","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"609","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"610","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"611","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"612","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"613","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"614","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"615","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"616","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,24,24,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"617","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,25,25,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"618","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,25,25,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"619","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,25,25,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"620","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,25,25,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"621","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,25,25,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"622","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,25,25,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"623","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,25,25,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"624","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,25,25,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"625","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,25,25,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"626","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,25,25,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"627","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,25,25,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"628","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,25,25,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"629","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,25,25,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"630","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,25,25,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"631","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,25,25,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"632","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,25,25,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"633","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,25,25,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"634","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,25,25,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"635","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,25,25,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"636","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,25,25,NA,NA,44.2553654,-68.36960568,NA,"","",1918
"637","Fisher",NA,"Nucella lapillus","NULP","Maine","past",NA,NA,NA,NA,NA,NA,25,25,NA,NA,44.2553654,-68.36960568,NA,"","",1918
